movieId	title	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western
5907	Puma Man, The (a.k.a. The Pumaman) (L'Uomo Puma) (1980)	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
5908	World of Henry Orient, The (1964)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5909	Children's Hour, The (1961)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5910	Thief of Bagdad, The (1940)	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5911	Glenn Miller Story, The (1953)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5912	Railway Children, The (1970)	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5913	Wait Until Dark (1967)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
5914	Once Bitten (1985)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
5915	Squirm (1976)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
5916	Yankee Doodle Dandy (1942)	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
5917	Reefer Madness (a.k.a. Tell Your Children) (1938)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
5918	Out-of-Towners, The (1970)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5919	Boys in the Band, The (1970)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5920	School Ties (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5921	He Said, She Said (1991)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
5922	Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
5923	War of the Buttons (1994)	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5924	Doctor, The (1991)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5925	Heiress, The (1949)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
5926	Mr. Blandings Builds His Dream House (1948)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5927	Funny Thing Happened on the Way to the Forum, A (1966)	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
5928	Rosenstrasse (2003)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
5929	Tsotsi (2005)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
5930	American Dreamz (2006)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
5931	Who Killed the Electric Car? (2006)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5932	Wordplay (2006)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5933	Night Listener, The (2006)	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
5934	Ghost Rider (2007)	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
5935	Futurama: Bender's Big Score (2007)	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
5936	Slumdog Millionaire (2008)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
5937	Killer's Kiss (1955)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
5938	My Best Fiend (Mein liebster Feind) (1999)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5939	Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
5940	Heart of Glass (Herz aus Glas) (1976)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5941	Word, The (Ordet) (1955)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5942	Broken Blossoms (1919)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
5943	Through a Glass Darkly (SÃ¥som i en spegel) (1961)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5944	Sansho the Bailiff (SanshÃ´ dayÃ») (1954)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5945	Our Hospitality (1923)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5946	Greed (1924)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5947	Crowd, The (1928)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5948	Olvidados, Los (1950)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
5949	Mr. Arkadin (Confidential Report) (1955)	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0
5950	Pickpocket (1959)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
5951	Chimes at Midnight (Campanadas a medianoche) (1965)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
5952	My Winnipeg (2007)	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
5953	Mr. Nice Guy (1997)	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5954	Far Off Place, A (1993)	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
5955	Sticky Fingers of Time, The (1997)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5956	Joyriders, The (1999)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5957	Corky Romano (2001)	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
5958	Mostly Martha (Bella Martha) (2001)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
5959	Mad Love (Juana la Loca) (2001)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5960	Looker (1981)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
5961	Gaudi Afternoon (2001)	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
5962	Other Side of Heaven, The (2001)	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5963	Cold Creek Manor (2003)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
5964	Eye, The (Jian gui) (2002)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5965	D.O.A. (1950)	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
5966	Hope Springs (2003)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
5967	Kaena: The Prophecy (Kaena: La prophÃ©tie) (2003)	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5968	White Noise (2005)	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0
5969	Are We There Yet? (2005)	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5970	Last Holiday (2006)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5971	Last Mimzy, The (2007)	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0
5972	Dead Silence (2007)	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
5973	Vacancy (2007)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
5974	Invisible, The (2007)	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0
5975	Nancy Drew (2007)	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
5976	Mr. Magorium's Wonder Emporium (2007)	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
5977	Helvetica (2007)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5978	Lenny (1974)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5979	Revolution OS (2001)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5980	Fist of Legend (Jing wu ying xiong) (1994)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5981	Coach Carter (2005)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5982	Block Party (a.k.a. Dave Chappelle's Block Party) (2005)	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
5983	Invincible (2006)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5984	Freedom Writers (2007)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5985	88 Minutes (2008)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
5986	Resurrecting the Champ (2007)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5987	We Own the Night (2007)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
5988	Horton Hears a Who! (2008)	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5989	Street Kings (2008)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
5990	Redbelt (2008)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5991	Gay Divorcee, The (1934)	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
5992	Endless Summer, The (1966)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5993	Shower (Xizao) (1999)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5994	Lucky Numbers (2000)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
5995	Pumpkin (2002)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
5996	Twisted (1996)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
5997	Winter Guest, The (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5998	Camille Claudel (1988)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5999	Scratch (2001)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6000	Evelyn (2002)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6001	101 Reykjavik (101 ReykjavÃ­k) (2000)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
6002	Music Box (1989)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6003	Apartment, The (L'Appartement) (1996)	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
6004	Lover, The (Amant, L') (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6005	Same Old Song (On connaÃ®t la chanson) (1997)	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
6006	Burnt Offerings (1976)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6007	Bounty, The (1984)	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6008	Abominable Dr. Phibes, The (1971)	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
6009	Female Trouble (1975)	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
6010	Polyester (1981)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6011	Vanishing Point (1971)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6012	Desperate Living (1977)	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
6013	Castle Keep (1969)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
6014	Salesman (1969)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6015	Slumber Party Massacre, The (1982)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6016	Slumber Party Massacre II (1987)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6017	Sorority House Massacre (1986)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6018	Ghoulies II (1987)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
6019	Titanica (1992)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6020	Charlotte Gray (2001)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6021	Life or Something Like It (2002)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6022	Pursuit of Happiness (2001)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6023	Akeelah and the Bee (2006)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6024	U.S. vs. John Lennon, The (2006)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6025	Gate, The (1987)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6026	Rude Boy (1980)	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
6027	Lola (1981)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6028	Moon Over Parador (1988)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6029	Hound of the Baskervilles, The (1939)	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
6030	Blackboard Jungle (1955)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6031	Wilbur Wants to Kill Himself (2002)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
6032	Without a Clue (1988)	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
6033	Acid House, The (1998)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
6034	Black Christmas (1974)	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0
6035	Wonderland (2003)	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0
6036	Hoffa (1992)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
6037	Hells Angels on Wheels (1967)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6038	Monterey Pop (1968)	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
6039	Train, The (1964)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
6040	Sarah Silverman: Jesus Is Magic (2005)	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
6041	Firewall (2006)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
6042	This Film Is Not Yet Rated (2006)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6043	Notorious Bettie Page, The (2005)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6044	Metal: A Headbanger's Journey (2005)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6045	Severance (2006)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
6046	Employee of the Month (2006)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6047	Fast Food Nation (2006)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6048	Cocaine Cowboys (2006)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6049	Halloween (2007)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6050	Things We Lost in the Fire (2007)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6051	Saw IV (2007)	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
6052	My Kid Could Paint That (2007)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6053	King of California (2007)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6054	Mist, The (2007)	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
6055	Walk Hard: The Dewey Cox Story (2007)	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
6056	He Was a Quiet Man (2007)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6057	Strange Wilderness (2008)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6058	Teeth (2007)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
6059	Hammer, The (2007)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	Harold & Kumar Escape from Guantanamo Bay (2008)	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6061	Meet Bill (2007)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
6062	What Would Jesus Buy? (2007)	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
6063	Conspiracy (2008)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
6064	Felon (2008)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
6065	Beans of Egypt, Maine, The (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6066	Little Boy Blue (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6067	Boxcar Bertha (1972)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6068	After Dark, My Sweet (1990)	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
6069	Haunted World of Edward D. Wood Jr., The (1996)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6070	Picnic (1955)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6071	Funeral, The (1996)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
6072	Bridge at Remagen, The (1969)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
6073	Coldblooded (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6074	One Eight Seven (a.k.a. 187) (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
6075	Possible Loves (Amores PossÃ­veis) (2000)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6076	Endless Summer 2, The (1994)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6077	Wings of Courage (1995)	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6078	White Man's Burden (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6079	You So Crazy (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6080	Purple Noon (Plein soleil) (1960)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
6081	Boys (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6082	Price Above Rubies, A (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6083	Kurt & Courtney (1998)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6084	Merry War, A (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6085	Boys, The (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6086	Razor's Edge, The (1984)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6087	Lions For Lambs (2007)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
6088	Amityville 1992: It's About Time (1992)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6089	Love Jones (1997)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6090	Soul Food (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6091	Gate II: Trespassers, The (1990)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6092	Howling II: Your Sister Is a Werewolf (1985)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6093	Bride of Re-Animator (1990)	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
6094	Tex (1982)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6095	Masque of the Red Death, The (1964)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
6096	Night Porter, The (Portiere di notte, Il) (1974)	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
6097	Country (1984)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6098	Eyes of Laura Mars (1978)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
6099	Thunderbolt and Lightfoot (1974)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6100	MacKenna's Gold (1969)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6101	Little Foxes, The (1941)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6102	Carmen Jones (1954)	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
6103	Fireman's Ball, The (HorÃ­, mÃ¡ panenko) (1967)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
6104	Fat City (1972)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6105	Talk of the Town, The (1942)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
6106	Women in Love (1969)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6107	King Rat (1965)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
6108	Long, Hot Summer, The (1958)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6109	Dark Victory (1939)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6110	Diary of Anne Frank, The (1959)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
6111	Anne of the Thousand Days (1969)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6112	Prime of Miss Jean Brodie, The (1969)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6113	That's Entertainment (1974)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6114	Holiday (1938)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
6115	Ball of Fire (1941)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6116	Testament (1983)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6117	Sorrow and the Pity, The (Chagrin et la pitiÃ©, Le) (1969)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
6118	Penny Serenade (1941)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6119	Lady of Burlesque (1943)	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
6120	Outlaw, The (1943)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6121	Damsel in Distress, A (1937)	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
6122	Murder, My Sweet (1944)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
6123	Paradine Case, The (1947)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6124	Number Seventeen (a.k.a. Number 17) (1932)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6125	Rich and Strange (1932)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6126	Only Angels Have Wings (1939)	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6127	March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6128	Santa Fe Trail (1940)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
6129	Paris When It Sizzles (1964)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6130	Road to Morocco (1942)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6131	First Men in the Moon (1964)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6132	Russians Are Coming, the Russians Are Coming, The (1966)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
6133	Start the Revolution Without Me (1970)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6134	Same Time, Next Year (1978)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
6135	Jane Eyre (1970)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6136	Pride and Prejudice (1940)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
6137	Lamerica (1994)	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6138	Nothing Personal (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
6139	Many Adventures of Winnie the Pooh, The (1977)	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6140	Unhook the Stars (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6141	Groove (2000)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6142	Deceiver (1997)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
6143	Midnight Madness (1980)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6144	Beast, The (1988)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
6145	D.O.A. (1988)	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
6146	Millennium (1989)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
6147	Party, The (1968)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6148	Oh, Heavenly Dog! (1980)	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
6149	Seems Like Old Times (1980)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6150	Zebrahead (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6151	Flirting (1991)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6152	Claire of the Moon (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6153	Mr. Hobbs Takes a Vacation (1962)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6154	Summer School (1987)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6155	Crazy People (1990)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6156	People Will Talk (1951)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
6157	Scooby-Doo 2: Monsters Unleashed (2004)	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
6158	Summertime (1955)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
6159	Matinee (1993)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
6160	Brain Donors (1992)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6161	Picture of Dorian Gray, The (1945)	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
6162	Ice Pirates, The (1984)	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
6163	Electra Glide in Blue (1973)	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
6164	C.H.O.M.P.S. (1979)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
6165	Nim's Island (2008)	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
6166	Journey to the Center of the Earth (2008)	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
