userId,movieId,rating
304,309,4
782,714,3
533,357,5
75,619,4
255,102,3
913,156,4
114,569,5
651,1182,3
98,486,1
189,130,3
384,311,4
761,24,4
176,187,1
703,1114,3
442,348,5
348,660,4
558,174,4
93,86,4
633,114,5
82,147,4
11,93,4
341,682,2
649,495,2
862,978,4
695,357,5
140,100,5
154,399,5
892,600,3
674,306,2
232,133,4
224,204,5
264,226,4
3,471,4
863,403,1
685,31,4
65,146,3
814,399,4
275,72,4
649,62,3
41,494,3
779,220,5
23,1138,4
655,325,3
427,91,4
930,360,1
246,289,5
153,100,4
114,67,5
394,1294,4
576,220,5
394,140,2
739,581,5
457,525,4
53,460,4
471,873,4
479,31,5
739,1014,2
606,497,3
440,452,4
668,201,5
662,660,4
882,9,3
442,705,4
327,872,4
339,1123,4
905,490,2
239,837,3
908,108,3
19,781,5
405,610,3
111,296,4
13,571,4
205,709,3
339,623,5
631,105,3
768,542,2
313,1097,3
557,357,5
504,57,5
800,525,3
325,628,1
739,1344,3
580,1378,4
90,328,2
162,315,4
19,261,2
17,362,3
516,1009,4
922,38,3
325,649,4
742,112,5
479,292,4
151,861,3
835,587,2
52,309,3
47,76,4
483,200,5
413,13,3
144,242,4
91,76,2
165,479,3
375,767,3
559,223,5
169,765,3
447,320,4
669,10,3
362,142,3
117,320,4
748,88,3
745,100,3
342,456,3
633,168,1
601,175,2
162,1180,3
372,808,2
700,130,3
815,1067,4
75,794,4
921,763,3
52,408,4
375,303,2
132,1142,4
758,396,3
402,812,2
405,36,4
883,94,4
460,52,3
31,289,4
769,118,3
377,561,4
617,156,5
39,794,4
118,338,3
928,173,2
860,719,4
631,491,3
865,157,3
1,140,5
70,1044,1
14,16,4
409,3,5
516,40,4
52,456,3
645,790,3
939,130,4
12,465,3
401,530,4
111,136,3
384,239,4
676,1282,3
125,101,5
797,309,4
404,982,4
121,1014,2
882,144,2
361,311,5
928,166,3
584,955,1
888,78,5
384,428,4
8,341,1
10,253,1
385,9,5
155,144,4
41,157,2
674,66,4
13,852,3
819,191,5
114,1196,3
404,242,4
715,577,3
933,211,4
501,7,4
129,1397,5
140,1134,4
491,514,1
335,413,3
65,752,2
868,104,3
21,7,5
419,755,4
215,357,5
900,204,4
703,89,5
23,20,4
587,140,4
224,543,3
12,577,4
451,98,5
421,434,2
453,628,4
625,433,4
835,157,4
617,23,1
96,590,4
19,298,3
525,261,4
133,12,4
58,77,5
19,13,2
702,14,3
661,1196,4
731,403,4
569,7,4
325,156,4
637,227,4
417,136,2
100,856,2
701,762,2
633,777,1
590,860,1
548,103,5
569,256,5
539,313,2
543,77,4
59,371,3
690,68,4
381,899,3
899,161,4
899,17,5
126,276,3
687,644,1
70,573,4
471,549,1
428,591,4
300,568,2
23,26,4
239,204,4
463,261,5
370,142,5
518,861,3
674,278,1
348,635,3
295,78,4
632,99,3
366,148,2
143,66,3
353,303,3
364,718,4
205,377,3
650,1560,3
719,608,3
23,574,4
621,77,3
428,101,5
421,1303,2
313,230,5
97,68,5
871,1202,4
793,1063,3
30,837,4
802,183,3
323,239,4
404,161,5
58,549,4
102,57,4
301,25,3
878,211,4
747,321,2
100,285,5
611,492,4
525,1,5
41,405,1
898,36,4
584,287,4
67,289,1
248,852,3
650,1591,4
894,113,5
431,587,3
70,382,1
163,280,4
650,719,4
88,148,5
621,68,4
405,96,4
817,266,4
3,239,5
644,872,3
841,182,4
538,427,3
694,94,4
58,981,4
763,722,5
441,73,4
534,1127,2
181,504,4
496,333,3
58,438,4
394,355,5
837,352,3
330,1116,2
883,138,1
875,175,4
115,771,1
775,89,4
151,399,4
138,114,4
883,24,4
434,276,5
413,368,3
371,154,4
596,552,1
417,589,3
644,311,4
442,238,4
536,484,1
530,733,2
60,100,4
565,145,4
705,528,3
939,1045,4
129,1105,4
895,403,4
310,61,2
144,864,3
779,490,3
880,873,5
255,852,3
438,58,4
238,332,2
888,513,3
382,211,5
403,652,4
565,384,4
356,23,5
45,148,4
752,615,3
396,257,4
587,465,5
249,101,5
153,256,3
821,1114,5
867,1,4
848,105,5
548,118,4
752,926,3
421,1018,3
637,863,3
226,424,3
808,142,3
96,358,4
49,665,3
548,485,5
795,34,4
333,112,3
399,49,4
379,655,2
749,63,5
188,77,2
841,113,3
413,698,3
713,1016,4
24,394,3
516,808,5
644,221,4
657,242,4
157,86,2
797,108,4
311,475,3
364,112,4
862,162,3
884,973,3
285,232,4
245,577,4
463,36,5
526,700,4
285,404,4
657,297,5
535,555,4
118,529,5
757,95,5
739,315,5
668,504,4
530,413,1
653,115,2
922,189,5
293,293,4
82,852,4
580,199,3
494,130,5
666,1098,2
658,221,4
116,554,5
758,191,4
467,754,5
523,1183,2
582,47,4
119,619,3
524,311,3
333,256,4
823,460,2
537,347,3
190,725,4
650,226,3
88,509,3
184,242,5
784,491,3
650,504,3
90,308,3
479,298,3
479,453,4
921,882,3
625,274,3
897,547,4
548,750,4
500,79,3
650,619,3
65,354,4
409,106,3
53,723,5
748,346,2
87,82,3
210,66,4
921,695,2
603,72,4
32,781,1
702,427,4
27,133,4
24,528,5
601,357,5
102,284,4
384,1289,2
377,533,3
511,258,4
518,177,1
19,360,4
792,198,4
927,981,4
111,479,5
516,475,4
640,928,2
577,391,1
61,73,5
885,390,3
76,209,5
739,434,1
117,695,3
708,550,5
475,68,3
668,895,5
608,231,4
267,1042,5
159,191,4
19,469,3
270,287,4
27,274,2
717,1,5
774,1086,3
841,220,3
519,644,3
3,103,5
339,781,3
237,758,5
15,595,5
645,153,3
941,719,5
758,235,5
898,124,4
578,258,3
15,743,2
364,93,4
442,748,4
767,51,4
205,247,3
745,618,1
647,289,4
534,809,3
12,254,5
827,497,4
201,491,5
638,420,4
316,340,2
841,423,3
116,960,5
353,208,2
114,277,5
402,408,5
309,102,5
41,547,3
542,670,4
55,120,4
369,253,3
538,254,5
126,105,4
173,408,4
753,95,3
940,491,4
804,296,3
925,856,4
116,494,3
35,950,1
446,62,4
558,49,5
226,573,4
205,135,3
88,284,5
413,277,3
126,1021,3
752,583,4
254,693,4
404,869,2
764,89,4
64,200,4
868,567,3
352,213,4
11,207,4
658,297,5
0,221,5
93,148,3
325,678,4
67,964,3
43,284,5
856,1036,5
837,886,4
27,1022,4
72,242,4
706,396,2
391,204,4
688,254,2
868,156,5
477,278,3
878,417,4
169,1071,4
339,342,5
119,113,4
940,133,4
384,101,4
564,23,4
165,342,4
417,297,5
79,355,5
439,189,2
347,566,4
567,299,5
125,357,5
109,221,4
500,103,3
363,550,5
342,773,4
542,1,4
838,360,5
447,22,4
703,365,3
907,178,2
134,719,2
859,1098,5
429,793,1
784,196,3
834,103,4
432,108,4
859,568,2
457,731,3
144,56,5
445,43,4
21,480,4
530,586,3
61,68,4
193,471,3
504,275,3
534,17,2
429,594,2
63,177,2
530,117,3
501,1464,2
40,863,4
820,256,5
67,329,3
119,543,2
728,191,5
476,482,4
20,306,3
819,433,5
421,57,4
793,151,4
516,297,3
338,60,4
876,1196,2
797,314,5
226,647,5
146,873,3
83,3,4
19,275,5
134,666,5
339,359,4
747,151,2
820,480,3
387,278,3
8,216,1
924,131,4
528,574,5
713,528,5
260,492,1
40,51,3
427,209,3
162,291,4
406,540,4
80,359,4
934,622,5
930,177,1
864,311,4
14,144,3
25,221,5
356,298,4
446,893,1
155,280,4
869,1438,3
343,68,2
779,146,2
825,244,4
182,280,3
847,971,3
617,239,5
897,403,3
894,196,4
75,555,4
492,186,3
918,178,3
253,196,3
742,877,4
41,588,3
889,339,3
476,509,4
75,510,1
837,1168,5
650,287,3
625,102,5
674,974,2
402,653,1
211,12,4
231,612,5
387,554,4
313,200,5
428,556,3
790,899,3
930,176,4
264,80,4
75,1148,3
333,215,3
862,862,4
644,521,3
404,200,5
762,568,3
879,445,5
884,309,4
9,32,3
402,396,1
421,793,1
95,63,3
704,492,4
842,303,5
871,60,5
127,347,5
883,417,3
37,383,3
517,971,3
543,808,4
802,877,4
371,719,5
56,116,3
496,407,3
295,547,3
97,675,4
708,326,4
804,181,1
784,504,3
23,329,5
86,89,3
667,243,5
760,571,5
823,1592,2
428,161,5
579,57,2
878,455,2
880,357,4
52,552,3
264,100,4
105,328,1
175,1005,3
374,231,4
491,112,4
654,543,2
829,321,5
207,447,5
506,95,4
80,203,4
447,1180,2
70,565,4
769,197,1
174,140,4
650,225,4
706,42,2
439,1479,1
409,47,4
631,8,4
436,48,3
405,289,4
453,379,4
749,232,3
774,561,4
878,197,1
386,815,4
510,243,1
435,406,2
478,204,4
185,311,5
576,667,2
10,269,1
675,623,5
122,185,5
402,1611,1
393,52,4
14,667,2
138,1037,4
91,465,2
631,316,1
129,366,4
330,144,4
534,1103,1
384,345,5
790,424,4
622,926,2
353,26,3
820,482,3
828,814,3
487,218,3
937,29,3
439,364,1
621,502,3
837,750,4
449,60,5
104,242,4
343,1114,3
546,65,5
742,698,3
138,231,4
483,86,4
768,549,2
17,938,2
420,490,3
138,240,4
72,375,1
266,325,5
181,358,4
478,862,3
83,326,4
542,501,4
662,108,3
11,530,3
23,494,4
402,987,1
311,266,4
72,1048,3
534,91,3
143,217,5
601,1091,2
865,517,5
747,17,4
752,239,5
193,24,2
920,834,4
200,364,4
435,176,4
52,936,3
340,136,2
862,166,4
430,431,4
268,95,4
607,1262,1
238,1136,3
912,200,5
96,347,3
336,53,4
366,401,1
549,289,4
52,1020,4
38,389,5
277,666,5
319,117,3
382,886,4
220,117,4
32,657,4
650,317,3
37,211,4
22,480,3
285,64,5
556,341,4
596,502,4
644,211,3
67,10,3
92,514,1
790,64,2
65,159,3
18,526,3
68,220,3
238,719,5
17,209,3
428,936,4
137,413,5
931,150,2
83,1022,4
379,1022,5
91,98,2
455,216,5
750,1023,3
530,552,5
241,578,3
675,52,5
394,751,2
136,96,4
67,8,2
876,460,4
912,132,3
207,348,4
129,36,5
791,320,2
908,726,3
237,114,4
844,403,4
537,99,5
428,121,3
127,136,5
43,886,4
878,57,4
713,24,5
498,351,1
313,425,4
47,181,1
660,120,3
46,651,4
8,657,5
534,271,3
93,492,5
319,156,4
219,10,4
404,677,4
58,289,3
366,297,4
504,209,5
175,1023,3
643,93,5
365,729,3
674,607,2
226,354,4
580,887,3
923,40,4
907,895,3
123,432,5
553,541,4
452,736,3
366,239,5
393,595,4
364,875,3
735,661,4
558,730,5
456,445,5
95,5,3
271,597,4
600,12,4
136,1100,2
86,446,4
650,1124,2
927,1119,1
630,490,4
23,256,4
342,112,5
674,676,4
577,1281,3
38,601,3
519,66,3
322,60,4
288,863,5
925,480,4
342,31,2
52,896,4
72,1100,2
479,973,4
917,311,3
626,629,5
442,682,3
935,49,3
353,153,5
778,1010,3
3,755,4
504,155,3
569,465,3
649,175,5
68,6,3
176,98,4
321,643,4
434,207,4
79,204,3
285,6,4
388,185,5
521,627,5
696,498,4
182,738,1
754,58,5
100,1236,2
90,1159,2
98,652,5
649,531,1
106,652,2
798,117,4
110,363,2
720,368,4
869,256,5
595,4,3
739,888,5
13,492,3
739,939,5
299,280,4
534,862,2
516,449,4
402,293,3
607,215,1
453,469,4
594,89,4
670,554,4
32,561,3
309,84,4
406,428,3
685,191,3
708,482,5
413,315,3
888,492,5
486,76,3
669,355,3
622,49,5
111,521,1
327,120,5
22,209,3
116,732,4
695,622,4
468,275,4
207,15,5
918,101,5
646,26,3
649,799,1
247,24,4
549,445,3
56,49,5
569,156,4
646,707,2
358,307,3
515,497,1
646,219,1
93,289,2
33,36,4
379,50,4
47,174,4
32,704,2
66,719,4
38,859,4
457,177,4
311,25,2
467,733,3
797,758,4
83,601,3
682,895,3
144,10,3
864,155,1
143,49,3
774,174,5
768,368,3
153,112,4
844,52,4
39,877,4
52,103,5
657,121,4
38,964,5
176,214,4
534,93,4
20,217,4
478,420,4
23,146,3
110,338,2
912,416,3
26,114,3
20,278,4
865,112,5
888,347,4
939,1161,3
86,52,4
722,131,4
65,590,4
670,1430,4
3,654,5
532,474,5
633,555,5
18,1363,4
391,390,4
68,76,2
205,114,5
430,657,3
60,5,5
608,936,3
576,355,2
404,342,5
394,55,2
612,115,5
210,176,1
578,118,4
519,253,3
708,531,3
90,198,4
917,998,3
893,219,2
184,299,5
254,733,5
749,12,2
423,1,4
426,403,4
76,972,1
58,618,5
228,374,5
538,66,5
37,1270,4
538,198,4
654,549,3
195,491,4
888,592,2
903,357,5
213,514,4
319,501,3
630,86,4
530,182,4
842,896,5
226,938,3
369,320,5
182,551,4
901,174,4
4,325,3
91,155,3
900,364,4
311,807,3
109,438,3
392,433,4
765,814,2
38,635,5
674,417,4
551,179,4
814,457,4
122,102,5
784,414,2
720,135,2
591,228,5
233,8,5
53,76,1
804,652,5
880,1144,3
333,57,3
648,381,2
18,1100,2
26,337,2
68,141,4
878,435,4
528,133,2
654,1044,1
62,668,3
523,273,5
41,22,4
775,156,4
311,24,4
650,780,3
826,323,2
195,209,4
465,1206,1
35,858,2
134,115,2
191,221,4
476,166,3
897,677,4
58,240,3
860,310,2
326,652,3
617,226,4
366,189,4
442,158,4
467,177,4
900,51,3
790,1276,4
56,506,4
591,467,3
934,166,4
173,569,4
293,795,4
880,92,3
790,76,3
56,690,5
688,326,2
493,79,2
825,220,5
633,13,4
881,156,5
650,67,3
492,52,4
924,204,3
803,31,4
463,971,4
100,479,3
97,397,3
138,103,4
38,121,3
579,216,5
52,581,3
915,111,4
205,1067,4
785,1637,3
80,339,2
23,189,4
710,364,4
14,710,1
669,1,4
533,861,3
602,297,2
104,108,3
72,62,3
144,146,3
655,307,3
646,121,3
2,1251,1
402,1073,1
518,647,4
434,571,4
659,141,3
676,347,3
11,1138,4
19,56,3
129,273,5
531,733,4
353,437,2
41,844,1
154,969,4
93,1089,3
627,91,2
531,546,4
22,1151,4
607,78,4
606,346,4
722,141,3
685,239,3
890,302,4
715,252,4
563,188,4
409,220,2
382,452,4
797,517,3
622,253,3
118,53,5
674,589,3
360,220,5
778,815,3
464,189,4
917,158,4
730,408,3
450,157,5
84,259,2
264,479,3
311,269,3
777,852,2
399,101,5
19,113,5
790,621,3
268,144,3
765,256,4
52,431,5
38,1311,1
835,443,2
196,306,4
815,1018,4
61,389,4
60,26,4
210,216,5
421,538,5
369,196,2
505,321,4
16,471,4
279,238,1
542,629,3
880,1056,5
121,1019,3
681,514,4
599,299,5
609,95,4
914,725,4
534,405,3
348,567,5
308,137,3
790,615,4
138,749,4
738,89,4
696,101,2
3,368,1
864,103,5
263,161,5
92,204,4
360,112,5
928,390,3
73,354,2
189,104,2
755,104,4
823,1354,3
37,798,4
440,401,4
779,120,4
448,399,4
342,435,3
897,47,4
214,341,5
380,139,3
161,198,2
13,261,4
567,204,4
813,280,5
797,831,3
140,180,4
453,57,5
867,92,3
404,209,4
728,797,2
103,567,5
46,873,2
52,668,1
428,13,3
649,946,1
440,77,4
681,614,3
182,216,5
633,717,5
227,98,3
268,364,3
205,76,3
797,618,5
534,772,2
310,260,3
707,719,3
37,163,3
880,203,4
875,814,4
17,583,3
252,736,4
802,92,4
925,271,4
933,885,3
402,474,2
60,1020,5
351,161,5
594,360,5
694,1544,3
842,887,3
657,1034,3
484,360,1
75,1265,3
550,151,3
208,773,2
546,325,5
893,727,2
737,1,5
25,983,4
728,734,2
711,267,1
523,103,5
392,389,3
516,140,3
814,471,3
310,750,5
766,89,4
162,473,4
238,452,4
875,499,4
569,75,4
626,57,5
467,1151,4
218,191,4
537,174,5
86,331,1
281,31,4
311,53,4
353,479,4
75,1020,4
702,1092,4
394,79,4
17,390,4
658,99,5
521,594,1
11,157,4
760,216,4
577,104,4
774,1173,1
206,53,5
863,893,1
100,324,2
546,156,5
492,175,4
831,482,5
77,217,4
72,258,3
146,98,5
884,492,1
442,247,4
421,537,3
496,256,4
668,456,5
534,435,1
11,492,5
921,309,5
342,452,4
421,464,3
248,142,3
35,267,1
133,95,4
696,1123,3
502,157,5
881,57,5
549,455,3
467,631,3
784,11,2
875,200,5
394,357,3
534,733,3
461,895,3
476,288,4
708,816,4
52,242,5
649,646,1
674,1583,3
674,257,4
340,309,3
887,156,5
23,389,5
340,674,1
194,734,5
417,146,3
608,873,1
790,329,3
138,9,5
333,82,3
447,172,4
48,97,4
756,298,4
413,81,5
316,861,5
23,277,5
826,622,2
602,480,4
153,435,2
630,993,2
115,409,2
646,710,2
458,281,3
803,269,3
117,911,2
685,118,4
797,22,4
674,229,4
661,34,3
883,145,4
546,55,1
655,581,4
24,444,3
409,16,3
450,452,4
824,43,5
502,289,5
668,1101,3
209,512,5
447,454,3
802,50,5
184,595,5
19,658,4
287,23,2
496,1248,4
19,84,3
466,544,3
105,231,1
565,330,5
546,113,4
873,973,4
931,34,5
611,1514,2
137,750,5
41,657,3
290,289,2
694,141,3
27,25,2
138,669,5
845,696,1
630,855,3
896,36,4
40,719,3
893,250,3
634,141,3
94,6,3
852,139,4
278,288,4
739,236,4
487,383,5
643,102,3
682,156,4
248,256,5
650,53,3
132,256,5
534,325,4
720,613,3
875,1013,3
875,1110,3
565,185,4
937,356,5
127,83,3
930,614,4
341,400,4
603,229,5
404,96,2
566,652,3
92,221,4
431,61,5
340,141,4
52,220,3
782,527,1
556,307,3
782,253,3
0,321,2
254,581,5
602,1164,3
83,897,2
38,139,3
606,863,4
10,97,2
442,277,5
556,527,3
655,454,3
878,390,3
313,526,4
140,201,4
637,528,4
940,302,3
875,518,2
19,32,4
841,740,1
749,368,2
369,178,2
112,725,5
802,523,4
894,53,3
58,995,1
245,280,4
479,350,1
649,623,3
526,251,4
454,1206,4
76,527,2
696,377,3
309,267,4
11,691,5
133,467,2
105,660,5
347,144,5
660,336,1
37,317,4
22,842,4
798,251,4
644,86,2
629,289,3
897,492,5
889,172,4
890,86,2
650,291,2
406,500,3
409,781,2
240,136,3
91,694,4
566,158,3
3,1089,2
854,274,4
130,140,5
546,554,3
53,758,4
61,153,3
76,89,2
616,239,5
387,530,3
404,26,4
703,246,2
129,253,5
603,260,3
467,1349,4
8,470,3
899,175,5
195,156,4
91,326,4
462,213,3
46,719,5
608,207,2
409,372,3
430,965,4
128,408,5
339,142,3
71,118,5
129,157,5
821,719,5
856,476,3
808,692,4
87,121,3
784,364,4
855,95,3
937,1113,3
41,500,4
65,297,5
542,557,2
226,1095,3
556,351,4
196,455,3
80,397,4
556,299,3
222,103,4
24,283,4
782,247,3
874,860,4
611,767,5
18,320,4
777,231,3
885,541,4
467,697,4
837,125,4
862,117,4
835,435,2
496,201,1
923,665,4
889,140,4
60,601,4
701,106,1
304,166,5
113,77,4
248,345,4
292,680,5
546,570,4
613,155,4
19,488,3
18,645,1
102,506,5
207,1143,5
442,125,4
99,86,3
41,247,4
63,433,4
533,364,3
251,511,2
65,764,2
63,320,4
18,170,5
448,150,3
205,630,5
33,254,5
882,498,3
430,1177,3
769,1004,1
413,113,4
215,734,5
119,20,4
369,119,4
544,886,3
644,656,2
38,698,3
61,10,5
16,705,5
65,75,4
788,329,5
105,487,4
769,587,2
603,411,4
641,153,4
912,23,4
617,34,4
24,433,3
674,155,3
282,380,3
487,56,3
24,253,2
263,172,2
432,31,5
802,111,4
366,676,4
499,157,5
347,899,3
45,182,4
622,230,5
395,151,3
859,554,1
534,569,3
797,221,4
75,367,5
11,786,3
595,95,3
501,1265,2
118,390,4
719,1465,1
482,657,5
493,118,5
626,28,5
12,831,3
739,402,4
608,371,2
602,68,5
335,1246,1
454,82,2
845,1189,1
9,88,3
682,622,5
224,438,5
881,403,4
896,82,3
22,26,3
390,172,3
246,86,4
11,256,4
913,161,4
703,217,5
487,292,4
421,748,4
489,692,2
162,229,3
129,108,4
300,43,4
11,955,5
167,893,3
478,1196,3
485,1002,2
617,418,5
62,455,2
875,1100,3
880,538,4
885,189,4
579,1016,3
311,1155,4
253,502,4
535,364,5
364,89,5
861,600,5
194,574,2
601,204,4
838,103,5
285,862,4
100,401,3
617,364,3
569,119,4
849,104,3
68,98,2
413,978,2
493,22,1
404,725,2
707,1512,3
88,103,3
364,273,3
20,209,5
826,515,3
501,14,2
310,185,5
826,136,3
313,253,3
19,122,2
911,485,4
81,373,4
102,460,4
915,408,5
478,243,4
53,136,3
770,247,4
162,319,4
455,341,1
91,475,4
631,262,4
96,61,3
366,730,5
766,856,5
451,719,4
649,76,3
206,629,4
33,49,2
310,618,5
204,177,3
793,1303,3
774,859,3
539,607,2
774,142,4
797,351,4
576,8,5
887,464,3
841,394,4
864,460,3
512,614,1
126,557,5
38,293,5
91,693,5
225,101,5
232,181,4
297,209,4
5,319,5
340,403,3
35,419,1
670,1098,4
442,33,5
779,151,4
753,570,1
461,1123,4
430,99,3
772,221,1
774,471,5
596,247,2
487,84,4
674,52,5
790,226,5
674,204,3
82,816,5
570,561,3
110,1210,1
402,1052,1
763,1063,3
375,58,4
446,1013,1
286,0,5
637,182,4
665,816,4
392,191,5
366,349,5
913,231,3
181,53,4
134,1023,1
39,460,4
8,1009,1
492,217,4
523,354,5
18,492,5
285,456,3
532,607,4
308,346,2
41,1334,4
90,191,3
391,274,2
649,256,3
369,136,3
47,153,2
65,114,4
162,1317,3
438,668,1
111,123,3
309,311,4
175,331,4
847,687,4
790,373,1
205,826,4
918,552,4
452,681,1
332,91,4
661,561,4
743,125,4
898,257,4
610,568,1
883,386,3
440,740,4
319,491,4
376,357,5
598,1260,2
254,1115,4
229,83,4
428,198,4
517,267,4
604,262,3
782,852,1
613,668,3
546,68,5
597,668,3
743,66,4
463,1348,5
346,158,2
504,113,2
348,420,4
546,240,5
465,977,3
687,141,5
260,161,3
343,438,4
341,433,3
8,277,5
925,17,5
649,725,1
881,464,3
847,447,4
489,53,3
343,231,5
463,484,3
52,49,5
862,338,4
928,118,4
615,112,5
625,175,3
461,50,5
804,156,5
790,884,4
476,930,3
118,740,4
881,25,2
834,399,4
91,601,4
35,222,2
83,530,3
570,24,4
556,538,4
342,571,5
911,449,5
534,84,3
815,476,5
437,892,3
856,321,5
11,1406,4
453,361,5
289,106,1
558,181,3
137,586,5
656,335,2
377,444,5
142,959,3
24,361,3
35,443,3
88,5,4
310,537,4
750,191,3
58,1218,1
264,724,2
156,118,5
797,209,4
95,1250,2
19,684,2
548,754,3
852,331,4
918,287,5
254,217,5
516,971,4
688,99,3
90,571,5
205,168,2
540,361,4
704,571,4
58,725,2
646,576,1
384,220,5
708,161,4
38,1267,2
428,740,4
266,104,3
829,329,4
104,502,5
41,297,4
713,984,3
622,743,2
397,490,4
239,16,4
649,81,2
927,243,4
114,62,4
776,26,5
775,62,5
369,329,3
402,1,4
72,139,5
325,873,5
685,360,3
256,189,3
225,52,5
769,147,1
692,417,5
376,702,3
428,413,3
81,408,5
523,438,5
560,49,5
421,1185,3
285,587,4
748,734,5
565,100,3
413,418,3
356,173,3
750,155,2
364,161,5
570,243,3
503,52,5
35,824,1
831,315,4
743,794,3
555,939,4
884,435,4
173,175,3
579,82,4
931,311,4
742,83,3
404,656,4
102,230,3
254,317,3
572,1196,5
19,96,4
310,1244,3
769,33,1
644,101,5
477,613,1
332,1046,3
75,735,4
742,166,4
460,676,2
829,289,4
912,647,4
847,176,4
939,39,4
116,1182,4
867,324,4
34,49,5
150,884,3
764,302,2
295,275,4
154,59,5
413,1099,1
430,174,5
294,423,5
19,1350,3
837,1028,3
519,46,4
131,49,5
804,1422,5
143,289,3
528,118,2
885,134,3
20,102,5
550,52,4
579,577,3
103,151,4
333,275,5
534,1245,3
454,50,4
92,49,5
842,53,5
633,525,5
559,213,4
939,770,4
168,130,5
847,233,1
817,177,3
333,315,5
720,121,5
729,52,2
375,23,2
245,651,2
157,102,3
526,960,4
650,1071,5
196,165,4
348,242,3
777,226,5
808,53,4
340,914,5
869,101,5
48,103,5
674,693,3
144,471,4
854,890,5
691,512,5
175,1139,2
402,694,3
684,492,5
445,578,1
47,7,3
214,32,5
244,851,4
196,73,4
726,665,4
613,30,4
325,502,4
384,816,4
450,270,3
406,695,4
13,52,5
75,78,3
920,435,3
151,403,4
172,529,5
131,141,5
55,434,3
803,133,3
701,23,5
530,888,3
586,512,5
934,480,5
295,384,4
719,223,1
440,211,4
796,12,4
463,239,5
897,342,5
431,553,3
394,628,2
159,203,5
649,796,3
409,577,5
60,767,4
205,118,4
111,82,3
603,423,4
803,24,4
153,351,3
650,1467,3
61,247,4
875,1455,4
402,493,1
833,608,4
751,1098,5
528,9,4
864,267,3
665,174,5
501,509,3
325,842,2
611,578,1
23,920,4
543,140,4
700,115,4
685,649,3
570,649,4
366,783,3
325,1022,2
158,604,4
763,668,3
885,1056,4
675,389,2
884,231,4
790,1522,3
431,971,4
132,860,3
2,456,4
97,24,3
439,1346,1
856,580,4
83,13,1
478,365,4
878,7,3
448,29,3
797,895,4
893,861,3
129,1071,1
129,333,3
927,215,3
264,711,2
37,1268,2
13,241,4
17,469,4
277,681,4
37,46,4
61,613,3
58,375,4
354,104,4
318,1092,5
179,360,4
60,342,4
151,307,3
83,538,5
845,157,4
81,383,4
742,122,3
478,403,3
546,166,5
119,373,4
75,417,4
24,538,4
885,111,4
450,931,3
915,373,3
543,297,5
317,915,5
209,243,4
406,547,3
421,544,3
11,307,5
136,197,3
757,321,5
608,86,2
887,474,4
772,460,4
866,669,2
771,175,4
447,433,3
6,753,5
782,98,4
341,60,3
118,547,5
763,309,5
933,48,4
519,1013,1
329,576,3
648,136,4
402,1557,1
114,235,3
75,182,4
674,146,1
369,114,4
615,990,3
785,115,5
920,526,4
493,755,2
708,1151,3
207,106,3
736,225,1
878,161,4
531,652,3
631,179,2
643,649,4
928,8,1
665,730,4
76,1067,2
254,71,5
37,614,3
826,444,3
260,321,2
751,72,4
428,211,3
492,40,4
584,170,5
842,981,5
491,433,4
739,1,5
778,85,2
881,247,5
832,157,3
352,134,5
862,247,5
254,546,5
491,981,3
47,51,3
52,34,3
518,364,3
479,309,3
500,95,3
48,175,2
841,656,1
397,29,4
177,268,4
46,60,4
19,68,3
491,861,3
579,347,4
856,1028,5
409,385,4
845,161,5
481,254,5
421,22,4
15,860,2
814,504,4
658,226,3
409,142,3
826,955,2
110,774,2
862,102,5
474,277,5
570,377,3
752,512,5
52,240,5
68,51,2
793,135,4
45,499,5
658,200,5
827,135,2
262,1607,1
479,86,1
534,822,3
402,1060,1
655,842,4
409,98,5
674,832,2
120,1375,3
743,9,4
625,294,3
679,389,2
137,982,5
632,24,4
110,458,2
907,324,4
439,247,3
668,12,1
476,91,5
670,367,5
392,505,3
151,676,4
95,6,4
242,175,1
225,295,2
584,571,5
11,551,4
442,1164,4
795,118,4
556,665,4
804,476,4
409,111,5
543,350,3
829,158,4
579,200,3
5,10,4
399,1034,4
3,1245,5
586,355,4
283,1354,4
404,413,4
694,443,3
654,528,2
90,513,4
23,437,4
499,657,4
318,228,4
353,403,2
13,528,3
441,492,4
728,746,4
754,960,4
379,195,5
126,936,5
15,83,3
440,113,3
421,303,4
8,273,2
615,87,4
572,452,4
765,215,3
454,247,3
409,1369,4
748,207,4
105,234,3
11,792,2
778,902,2
330,274,3
19,50,4
224,247,4
782,31,5
320,578,5
657,265,3
11,206,5
528,22,4
105,294,1
38,652,4
489,764,3
239,157,4
442,1214,4
285,247,5
565,644,3
678,538,5
662,77,4
720,444,4
523,877,4
782,495,3
9,979,4
407,343,4
501,154,4
402,978,1
24,288,5
409,499,3
837,635,2
28,156,4
866,133,4
826,47,3
121,231,3
928,622,4
921,293,3
685,307,2
379,473,5
71,351,5
628,191,4
639,14,2
442,694,5
243,355,5
256,144,2
111,513,3
650,887,3
555,809,3
453,321,5
679,818,5
867,24,5
379,57,3
9,236,3
576,100,5
618,8,1
790,175,5
402,679,1
377,760,4
820,417,4
194,990,3
8,93,5
96,669,4
21,277,1
333,203,4
908,209,4
793,540,3
313,435,3
140,156,4
803,136,3
803,332,3
281,349,3
22,473,4
174,73,5
