movieId,imdbId,tmdbId
5582,18773,28978.0
1019,21749,901.0
2709,87265,25010.0
7324,9018,36208.0
2345,12349,10098.0
5560,84395,33374.0
7325,44420,43368.0
1020,184858,2155.0
1021,185014,11004.0
1022,158583,25212.0
1023,164756,139.0
592,186045,25166.0
8391,156841,1831.0
5077,181151,10416.0
4439,218043,14271.0
1024,165798,4816.0
4440,94347,19958.0
4617,55471,28569.0
8392,85980,2193.0
2710,40506,11016.0
8614,97372,20423.0
8393,74695,10839.0
7823,47898,36489.0
5103,42276,24481.0
4441,86969,11296.0
7824,92559,61651.0
5736,56875,28172.0
5561,86005,14280.0
8529,39698,149687.0
4442,55353,29478.0
8394,58694,28177.0
646,183523,2067.0
2262,142688,622.0
3017,181530,28463.0
1025,101698,12186.0
2711,78902,20283.0
2712,91217,5693.0
1026,94812,287.0
1027,72890,968.0
2713,69704,838.0
5104,42208,16958.0
2346,49730,3114.0
5562,51411,12501.0
2714,94731,31618.0
2347,74235,42232.0
7825,35966,22178.0
4618,53137,35412.0
7826,39748,43463.0
6312,72251,8333.0
2715,90274,19259.0
1028,102138,820.0
4256,98645,11718.0
4619,93148,8989.0
1029,91934,58048.0
2716,94321,26827.0
5563,98309,11157.0
6313,92834,28370.0
2717,92666,918.0
2718,93596,61178.0
626,79588,11176.0
4090,82474,14900.0
4091,87755,11899.0
6059,89994,36536.0
4659,108526,18890.0
5221,88760,19736.0
8395,90219,123047.0
4939,46435,16535.0
2348,51994,10971.0
2213,43379,23928.0
346,195685,462.0
1030,195714,9532.0
3350,95800,2383.0
4620,48316,53879.0
2349,72443,1396.0
3351,44517,11570.0
1031,103074,1541.0
2719,78718,17443.0
1032,77975,8469.0
3623,91939,27995.0
6824,96054,36739.0
556,97216,925.0
5564,100168,41823.0
2720,102175,1713.0
5105,62824,26170.0
2721,78950,30547.0
1033,99317,54825.0
4852,71402,13939.0
8396,82250,14373.0
5106,89003,24873.0
3388,109578,34746.0
1034,36775,996.0
6314,101787,9079.0
4877,101615,1496.0
2263,100758,1498.0
3682,103060,1497.0
3683,108308,1499.0
2722,87985,1880.0
5992,90693,33762.0
5685,92675,11690.0
2723,77530,29143.0
6825,113133,35292.0
5565,28944,36652.0
1035,93105,801.0
7193,95238,104301.0
3120,107050,11520.0
2724,61735,1879.0
4793,165929,2085.0
8962,195778,13539.0
8568,202402,16222.0
4698,191043,17078.0
4621,127349,37722.0
6201,91142,33516.0
8592,61765,99008.0
1036,57261,9960.0
1037,27977,3082.0
5993,110629,49338.0
8397,92079,52961.0
4794,107091,12187.0
2996,57163,24748.0
2350,54997,990.0
4443,53946,1908.0
5120,71411,9764.0
1038,75860,840.0
593,117468,26689.0
2351,43924,25673.0
1039,99871,2291.0
1040,112950,13531.0
2725,93378,16620.0
3074,89457,526.0
3409,91445,13346.0
1041,146882,243.0
2726,138749,10501.0
1042,192614,11478.0
8436,61619,6644.0
1043,102057,879.0
4622,68713,32613.0
8398,91579,39406.0
5566,17416,85689.0
2727,65126,17529.0
8399,105267,40841.0
6826,95564,118098.0
6600,85919,1793.0
2352,77928,11327.0
1044,100157,1700.0
2728,104928,54087.0
5113,89643,34322.0
5575,107630,41659.0
1976,69293,593.0
1045,74958,10774.0
1046,93640,10083.0
2729,79640,29786.0
2730,63374,11356.0
2997,75029,10747.0
4795,165643,38809.0
124,186151,10559.0
4444,217756,20697.0
1047,122459,2621.0
2731,160797,10479.0
3121,183503,49721.0
5107,51406,2006.0
8400,119062,46625.0
3352,77572,17339.0
5567,59287,26879.0
4445,97940,11305.0
6827,67698,48211.0
2732,82031,13665.0
3122,86927,12309.0
2733,98067,1552.0
1048,93773,106.0
2734,102713,10333.0
2735,82934,11027.0
6315,99014,123757.0
1049,191754,10468.0
1050,144084,1359.0
1051,171433,4967.0
2736,149367,31776.0
1052,166175,10557.0
5483,236216,27745.0
5501,160644,19214.0
1053,83833,13776.0
4446,102898,26291.0
2737,68327,10784.0
2353,56687,10242.0
4447,93776,27857.0
2738,51383,16347.0
2739,48140,4825.0
4448,85701,11654.0
2740,74860,10518.0
1054,80487,11977.0
4660,176783,18041.0
3684,199725,14736.0
1055,141926,3536.0
1056,159097,1443.0
2741,104549,10424.0
2354,44837,28971.0
7545,77132,49096.0
4623,132910,9456.0
3018,158622,889.0
4449,198021,10564.0
1057,189584,15723.0
5502,180837,19600.0
2964,162348,125537.0
1058,154421,452.0
1059,220100,36234.0
5114,106521,39283.0
3685,112634,65460.0
3686,115834,55667.0
8963,156460,31978.0
5124,93185,12476.0
1060,96324,5241.0
468,172495,98.0
5115,167203,21311.0
5503,153464,47724.0
3687,188674,11129.0
4481,85276,1058.0
8401,80923,16395.0
4450,68805,50627.0
4451,71772,38925.0
4452,85970,13105.0
3075,185183,5491.0
4661,210616,10560.0
8656,156323,19419.0
1061,171359,10688.0
6060,37514,17889.0
6601,54692,18228.0
8437,53848,18642.0
6061,56048,39391.0
8402,51818,18644.0
3410,41716,31516.0
2742,89791,5683.0
4453,181786,113279.0
6062,36326,14906.0
6063,75232,16176.0
2743,96259,52770.0
2744,104438,12518.0
4565,130623,10567.0
4681,217630,10642.0
1062,215129,9285.0
1063,196216,10569.0
8403,80881,21879.0
5116,119746,98502.0
5737,82933,21484.0
6602,66495,24918.0
647,120755,955.0
627,184894,8584.0
1064,154443,11332.0
6518,55830,16093.0
3353,34742,29372.0
2355,15864,962.0
5583,39631,30588.0
1065,64757,668.0
1066,58576,23518.0
1067,76752,691.0
4142,89960,44018.0
1068,79574,698.0
1069,71807,682.0
7326,50598,28973.0
3354,36824,22994.0
5027,208003,9600.0
2745,80365,2768.0
3411,60371,21.0
4624,54953,10911.0
4454,70130,10102.0
5504,39589,30308.0
5505,43899,38688.0
5738,62168,26912.0
8404,50873,26278.0
4314,98143,26953.0
8405,100438,26954.0
8406,102728,26956.0
8407,107899,26957.0
8408,110916,26958.0
8409,132451,26959.0
2356,63518,6003.0
5117,105466,23939.0
19,71230,11072.0
3559,71206,23069.0
6064,92638,21299.0
6002,76044,38802.0
4455,47673,13368.0
1977,74486,985.0
3024,103767,14002.0
4456,48347,541.0
4457,82252,21137.0
4458,94980,36724.0
2357,59578,938.0
4482,70355,10648.0
1070,86979,11368.0
2746,97322,10875.0
2747,89841,2075.0
2748,99582,1551.0
3688,95525,22500.0
2749,84522,10246.0
5118,86129,19698.0
4853,89826,23919.0
4682,86143,18835.0
8410,90849,26554.0
4315,90190,15239.0
5659,98503,28165.0
5994,98502,28169.0
3689,91630,15762.0
2264,100403,169.0
2948,93894,865.0
3076,88172,9663.0
4459,87004,26889.0
2750,94631,10128.0
2751,79501,9659.0
2998,82694,8810.0
2752,89530,9355.0
5108,99141,1727.0
2999,92563,635.0
1071,91635,10068.0
4460,87262,11495.0
4316,105428,11428.0
3560,94612,10117.0
2753,102951,25562.0
2754,100046,51763.0
5506,94882,73079.0
5632,92710,38921.0
5507,93011,35463.0
1072,187078,9679.0
7491,179074,24587.0
7759,182295,51333.0
2514,145503,17771.0
5484,162711,31610.0
5508,99726,10264.0
2755,77362,31657.0
4566,82009,29204.0
3564,74156,17814.0
3000,93605,11879.0
1073,102592,21128.0
4461,67741,482.0
1074,71360,592.0
7827,82220,31593.0
4567,77588,12611.0
4462,70509,14328.0
2756,82945,32047.0
1075,70666,9040.0
2358,43338,25364.0
6828,56195,43002.0
4568,72226,5121.0
4345,23622,195.0
3690,90728,6978.0
2359,69762,3133.0
1076,15648,643.0
4662,204175,10571.0
2482,162650,479.0
1077,120913,7450.0
5976,188030,31023.0
1078,186253,25636.0
409,120630,7443.0
1079,183505,2123.0
347,187393,2024.0
5109,131704,17711.0
1080,177971,2133.0
8411,68230,25993.0
5995,97100,28774.0
6065,39404,46929.0
4569,76257,11598.0
3691,106469,9702.0
1081,89118,9873.0
4317,101846,16820.0
5078,99797,14864.0
5079,87727,15379.0
5222,94792,27352.0
4570,72288,8348.0
594,87175,24099.0
5080,71569,17897.0
595,99800,16094.0
4878,102065,16096.0
6066,38718,20343.0
5739,93608,11822.0
596,42897,37744.0
1082,159382,12706.0
7194,219854,4244.0
1083,175142,4247.0
1084,179116,20770.0
1085,215369,1050.0
1086,60176,1052.0
4571,59575,20540.0
7001,212974,23655.0
597,87277,1788.0
6829,38499,32275.0
598,120903,36657.0
599,200530,44490.0
5485,168794,47585.0
600,161081,2655.0
601,210234,12599.0
1087,205735,33828.0
602,52561,93.0
3077,104299,9278.0
2757,79257,59181.0
8412,82622,22167.0
4572,64615,18118.0
5081,76716,11940.0
603,103241,10276.0
4573,105813,19380.0
3001,80310,13783.0
2758,68555,11624.0
7195,77742,15867.0
4143,73312,11686.0
4574,89276,29263.0
6618,92048,11830.0
8413,205461,16110.0
3614,144528,12107.0
6951,144201,10401.0
1088,171865,32640.0
4663,174480,10641.0
604,200550,6282.0
1089,164052,9383.0
605,186566,5551.0
606,156757,43079.0
607,195234,2360.0
8414,57603,28043.0
7828,52646,33468.0
2759,80472,21866.0
4532,106627,33408.0
3355,65938,11589.0
8415,95863,15158.0
8416,110823,16139.0
8417,138703,16146.0
4318,95925,26515.0
608,99005,11856.0
3692,86320,13567.0
609,98384,10860.0
9050,49189,8420.0
6316,85470,18391.0
5740,71650,20850.0
7136,111187,39473.0
7464,38975,27452.0
8418,251739,38548.0
1090,234853,20438.0
1091,130444,2211.0
8307,204709,46991.0
4639,163983,10391.0
2965,173716,14195.0
2760,233687,15665.0
7673,138681,45905.0
610,191397,10393.0
611,209958,8843.0
612,188640,10643.0
613,236388,23618.0
1092,95705,37136.0
614,102510,37137.0
8438,32881,23283.0
615,46303,3110.0
5584,53318,14698.0
616,59017,11694.0
5741,62885,39891.0
4319,88206,9651.0
617,160009,11398.0
7674,236008,161687.0
1093,204946,1588.0
8509,162903,287821.0
618,234137,25128.0
619,161216,18153.0
4625,144964,12211.0
8593,259207,137236.0
5269,216772,9995.0
1094,187696,1698.0
1095,171580,10480.0
4626,204626,10685.0
1096,202677,1619.0
348,181875,786.0
7137,197384,46119.0
6067,134630,18074.0
6845,210717,170767.0
7002,182508,77332.0
6519,181836,29015.0
3389,164212,10562.0
4114,192731,12212.0
9051,206420,14629.0
1097,168629,16.0
1098,218839,13785.0
7492,211219,15752.0
4879,222850,22597.0
1099,210075,19348.0
469,210945,10637.0
3002,93177,9003.0
4320,95294,9064.0
5486,104409,11569.0
3624,107209,10434.0
6068,56860,26484.0
6069,57887,39113.0
8419,53219,38126.0
6070,58440,53617.0
3625,88184,469.0
4627,55608,2160.0
2761,60397,2161.0
4628,40068,3073.0
4629,32234,911.0
3626,46876,10973.0
3627,24184,10787.0
8657,52969,43109.0
6925,50610,43230.0
5270,36261,15855.0
3078,88024,9507.0
8420,84695,27475.0
8421,93996,27764.0
8422,100639,27767.0
8423,91990,40760.0
8424,100663,40446.0
1100,215545,24664.0
7795,259974,20455.0
4483,208988,10461.0
7493,67128,1485.0
349,212338,1597.0
125,180093,641.0
3693,170691,10687.0
7196,202641,63956.0
1101,208874,6521.0
4664,205271,10763.0
3694,213790,16888.0
1102,160484,10383.0
2762,66832,21142.0
3356,54387,2134.0
8425,113269,18801.0
3695,89200,18498.0
3696,93091,28605.0
3628,58708,42797.0
6071,41094,13465.0
3629,38988,27033.0
3630,37638,20367.0
1103,249462,71.0
1104,230030,1636.0
1105,223897,10647.0
3697,82307,19204.0
8426,81376,13762.0
3412,111512,12207.0
4880,229260,11531.0
4796,219952,10783.0
8532,192949,47302.0
1106,160127,4327.0
4665,146984,4958.0
1107,185431,9678.0
4203,203019,11978.0
1108,199753,8870.0
1109,203230,14295.0
1110,66995,681.0
8439,74452,11372.0
648,216216,8452.0
1111,186894,10862.0
649,170016,8871.0
1112,230591,34045.0
1113,213203,16340.0
4694,211181,10481.0
2360,213847,10867.0
1114,180073,10876.0
1115,217869,9741.0
470,190332,146.0
4970,190374,11849.0
1116,228750,11983.0
1117,190865,11678.0
7157,86993,2669.0
8594,88936,20721.0
2763,93748,2609.0
6540,96094,12714.0
1118,93428,708.0
318,92106,1857.0
1119,94291,10673.0
2361,96969,2604.0
2764,96219,10132.0
1120,88850,11064.0
471,208092,107.0
2765,95927,40820.0
350,241303,392.0
1121,242423,8859.0
2966,120917,11688.0
1122,183659,12509.0
351,207201,3981.0
472,181536,711.0
1123,219699,2046.0
1124,247196,5001.0
352,162222,8358.0
1125,218967,5994.0
6072,200720,25520.0
353,212346,1493.0
8615,223530,25660.0
1126,190590,134.0
1127,120202,21991.0
1128,219653,10577.0
4695,149624,21355.0
1129,146309,11973.0
473,181865,1900.0
6846,218378,44853.0
1130,189998,10873.0
1131,93223,26719.0
2766,83564,15739.0
4092,101757,15413.0
2767,84434,2623.0
3357,53580,11209.0
7138,90670,13715.0
5999,72735,8043.0
7139,49233,43258.0
3358,107007,10655.0
7140,110115,75490.0
8658,56600,
1132,218817,9989.0
8659,238948,18828.0
3019,206275,9816.0
1133,194218,20637.0
1134,237572,5955.0
2768,104765,66599.0
6073,102388,17474.0
2769,95690,11191.0
2770,105165,2613.0
1135,95348,17006.0
7173,108451,26333.0
6074,186589,16723.0
3020,209475,2018.0
7730,178642,18856.0
8616,162024,83500.0
7197,216800,47943.0
1136,92546,5709.0
6340,92605,11215.0
4321,92608,26477.0
1137,92618,10937.0
4257,92644,96.0
1138,86960,90.0
2771,92654,11028.0
2772,92656,67307.0
5633,92690,19324.0
2773,92695,19933.0
3413,92718,12919.0
4093,92746,15785.0
5974,92804,12506.0
7829,92843,39507.0
8469,92904,30994.0
2774,92948,17159.0
2362,92965,10110.0
8648,92974,18935.0
2265,83907,764.0
4630,92997,20287.0
7830,93029,71881.0
7198,93036,15658.0
2775,93073,28368.0
3025,93104,48149.0
5634,93186,26156.0
7199,93200,34101.0
5963,93209,32054.0
1139,93260,2614.0
2776,93277,40962.0
7831,93278,12704.0
4322,93300,580.0
2777,93407,13703.0
2778,93437,1547.0
4533,93476,2608.0
8308,93477,32058.0
2779,93493,10019.0
6075,93507,11649.0
3698,93560,13509.0
7200,93562,63639.0
4631,93638,34379.0
4323,93648,22915.0
6076,192111,24940.0
6077,190524,37302.0
6036,242998,10984.0
1140,118694,843.0
2780,120753,318.0
1141,212985,9740.0
1142,239948,10878.0
5977,216787,10697.0
4797,231775,16300.0
4666,230838,1921.0
8660,177650,44412.0
1143,166276,23685.0
6549,233142,12138.0
1144,236493,6073.0
7201,250720,39180.0
5487,251031,19513.0
1145,179626,2749.0
1146,192071,10050.0
6078,212380,17203.0
7202,236447,95682.0
8533,220157,49929.0
4200,99073,2302.0
7832,116447,32686.0
6079,81163,6028.0
5964,31742,51802.0
4632,82912,42148.0
5635,91836,29492.0
7013,96223,25447.0
7833,100842,38545.0
5903,39190,19490.0
7834,65687,31151.0
4633,60424,1888.0
3606,57251,38805.0
6080,44685,16618.0
8440,59245,2428.0
2781,53793,22013.0
6495,60086,15598.0
7760,37800,56137.0
4634,66740,17965.0
7494,79781,33250.0
8661,80421,14460.0
6784,101764,9594.0
8309,77504,35976.0
4484,102005,2453.0
4324,100140,4587.0
5271,100232,12773.0
8617,127952,125099.0
1147,91474,11454.0
2782,100486,38718.0
5272,77413,4192.0
4325,97179,11607.0
2783,88000,14052.0
7203,93857,16889.0
7204,100049,39934.0
4881,118540,26580.0
4485,91860,21309.0
4534,89208,16263.0
4636,71771,4985.0
4535,102517,20704.0
4326,87015,23730.0
1148,215750,853.0
5726,242445,10877.0
1149,205873,5257.0
474,209144,77.0
2784,125022,10833.0
4798,239949,20309.0
1942,244970,12658.0
1150,227538,10054.0
8662,246989,10646.0
4486,236784,2575.0
1151,245712,55.0
7074,206187,65075.0
7075,247380,44379.0
1152,164334,2043.0
1153,221027,4133.0
7796,266860,10991.0
1154,243155,634.0
1155,245686,10956.0
2967,236348,19366.0
2968,221073,9519.0
7076,255094,13898.0
3615,231402,9290.0
3699,240515,13166.0
475,86250,111.0
2785,55895,32488.0
4799,132245,10477.0
4327,245120,12484.0
2363,203755,2144.0
8663,141907,24113.0
1156,209163,1734.0
1157,243889,38047.0
5585,240913,4973.0
7205,56937,8095.0
3700,85811,849.0
2786,89504,27223.0
6341,16039,2981.0
2364,25913,39266.0
7206,98524,31863.0
2787,84917,11307.0
7835,62776,46498.0
2365,64940,11163.0
6651,60429,18691.0
4751,101902,25221.0
2788,80319,19494.0
2789,79638,40842.0
5636,90098,19357.0
6081,45464,33743.0
6604,66011,9062.0
2366,93713,11174.0
7761,48021,934.0
1158,183790,9476.0
7207,212826,37691.0
1159,208911,10613.0
4536,256408,14268.0
6619,225071,5852.0
354,126029,808.0
355,203009,824.0
628,213149,676.0
2367,210727,26813.0
2790,77716,50541.0
5223,102343,26255.0
2791,100395,22414.0
8441,46719,43329.0
629,101587,1406.0
1160,95082,13554.0
8442,48248,66035.0
2792,95647,1632.0
4848,54047,966.0
6342,53221,301.0
7836,94082,12623.0
2793,94142,11896.0
4144,244316,25538.0
8443,60934,5923.0
5686,41996,15497.0
5687,59885,21876.0
2969,255798,11090.0
8964,212815,21056.0
1161,251075,9397.0
1162,244244,9705.0
2794,254099,26475.0
7026,234288,29937.0
6633,65528,10364.0
6878,116344,32458.0
1163,102685,1089.0
2795,98300,38043.0
5688,86508,9967.0
2796,105699,17494.0
5637,92272,17465.0
5660,45810,759.0
4537,45891,10297.0
2368,48605,10653.0
6343,47574,21468.0
1164,84805,9576.0
5030,230011,10865.0
1165,146316,1995.0
5742,240462,10808.0
1166,232500,9799.0
1167,212720,644.0
5672,255819,16161.0
1168,250224,10691.0
7077,228242,21488.0
1169,203119,11826.0
1170,203632,9301.0
1171,243493,11444.0
1172,228786,60670.0
5978,246765,55551.0
1173,239395,10992.0
6082,271027,2140.0
1174,257106,4248.0
5034,245238,17612.0
5743,249380,3134.0
6847,224578,34899.0
7837,99012,8217.0
4752,58953,26483.0
2797,82136,11286.0
8664,87032,11950.0
8618,58249,36245.0
8444,57007,15875.0
6083,59124,26573.0
5744,53925,23439.0
1978,16847,10728.0
7327,15064,5991.0
2798,56217,11697.0
4487,91886,6106.0
2799,105378,19200.0
1175,91983,11300.0
8445,59740,16211.0
7838,57693,32569.0
3701,82163,20075.0
5745,82966,28794.0
5586,46754,34689.0
3026,69467,10238.0
6317,65777,4789.0
7839,48261,18030.0
4732,63227,18988.0
7840,55184,11536.0
2369,51036,976.0
7841,49966,69605.0
1979,76786,11906.0
3702,68767,11713.0
6520,67824,12481.0
3703,77594,13333.0
6521,89461,13938.0
3079,82869,10540.0
3704,68935,9462.0
8461,163862,82623.0
1176,173840,2114.0
356,250494,8835.0
476,227445,11371.0
1177,242193,9517.0
1178,273300,25985.0
2970,227005,15745.0
8462,245280,24977.0
3705,188913,36107.0
2370,109049,13794.0
4964,130445,13795.0
6344,94593,38965.0
2800,94606,31052.0
2801,94608,10868.0
5224,94602,9395.0
3390,96764,14506.0
8638,94669,4281.0
4145,94675,2.0
8665,94678,26044.0
5689,94712,14911.0
2802,94715,15592.0
4464,94716,15267.0
8666,94744,30502.0
6345,94746,19382.0
4488,94747,24679.0
4328,94761,9599.0
2803,94799,17170.0
2971,94824,18509.0
2804,94884,14441.0
2805,94889,7520.0
2806,94894,10126.0
1179,94898,9602.0
4329,94910,23752.0
2807,97125,41952.0
4640,90887,3980.0
4641,94919,10127.0
2808,94921,27397.0
2809,94933,9748.0
2810,94963,10651.0
2811,95031,10141.0
6202,92929,27362.0
4330,95088,5680.0
2972,95107,26386.0
2812,95119,34053.0
5338,95174,10675.0
6084,95243,10130.0
2973,95253,2617.0
6085,95304,21362.0
7328,95360,26723.0
4331,95409,20443.0
6203,95488,11347.0
3706,95489,12144.0
4332,95519,13704.0
8297,95532,12505.0
2813,95599,41963.0
7842,95638,13482.0
2814,95654,34014.0
2815,95687,12120.0
7014,95736,47818.0
2816,95774,38617.0
7141,95801,3543.0
5232,95963,9604.0
4753,95990,24929.0
3707,89907,10925.0
6538,95993,13965.0
5884,84296,24266.0
6346,96018,18197.0
8619,96029,70842.0
6496,96030,38909.0
8470,96071,11503.0
7306,96098,9717.0
7142,96101,11966.0
4538,91949,2605.0
1180,96163,8740.0
7015,96203,26798.0
1980,96251,41428.0
3080,96256,8337.0
7843,96289,8463.0
2817,96316,28176.0
2974,96320,9493.0
7016,96380,26603.0
4333,96425,33172.0
4334,96426,29095.0
7495,96454,12582.0
5576,96486,10001.0
2371,96794,11352.0
6522,88708,12500.0
5225,92548,25678.0
6523,96804,25682.0
7744,96913,17882.0
6751,106393,32049.0
2818,96926,45225.0
1181,96928,1648.0
4489,96933,4105.0
2819,96943,22711.0
3708,97027,10142.0
7017,97044,3064.0
6037,97236,15142.0
6347,97235,14550.0
6033,97257,2210.0
5226,85475,21721.0
7844,97276,116014.0
8620,97289,11828.0
8621,97314,55699.0
5893,97328,10551.0
4539,97458,17190.0
8667,97481,9085.0
6348,97500,17819.0
8622,97531,14776.0
7845,97567,59585.0
2820,97579,29185.0
8446,97613,32059.0
6204,97635,4486.0
3709,97659,10222.0
2821,97714,12774.0
4800,97722,14621.0
2822,97731,19118.0
3710,97737,14372.0
3711,97758,15138.0
1182,97778,9494.0
2975,97790,17362.0
1183,97815,9942.0
3712,97858,8216.0
3081,97883,4296.0
6620,97889,24739.0
2823,97892,39197.0
2824,97965,9686.0
2825,97967,27418.0
4882,97987,39002.0
6621,98051,31606.0
8668,98073,37146.0
4335,98141,8867.0
1184,163025,331.0
1185,265029,11467.0
8553,222851,327.0
410,162346,1548.0
1186,248845,13403.0
1187,133152,869.0
7208,237539,552.0
1981,123948,36095.0
2976,243655,2171.0
2977,98193,19142.0
1188,98206,10135.0
5031,98219,32767.0
1189,98253,19236.0
7846,98260,32261.0
6785,98261,60276.0
2826,98273,12150.0
2978,98282,11185.0
6086,98308,47045.0
6622,98319,18683.0
1190,98343,12478.0
7847,98347,49788.0
4336,94035,25155.0
4490,98439,9618.0
7848,98442,16560.0
1191,98471,31608.0
5339,98519,22102.0
4540,98536,6951.0
1192,98546,11959.0
1193,98554,2616.0
6623,98577,7091.0
2827,98621,249.0
4337,98622,11342.0
7849,98678,32330.0
4759,108539,8494.0
6524,56868,26535.0
4201,101465,41784.0
7209,87089,2148.0
3082,87130,42033.0
7850,87428,11308.0
6525,83366,19317.0
3713,83624,27813.0
7496,119842,57745.0
4667,218922,2057.0
1194,247638,9880.0
1195,266915,5175.0
7210,94868,41951.0
6349,56059,11385.0
6624,77288,4484.0
6625,80489,11684.0
2828,64782,20391.0
2829,75213,12584.0
7497,108323,70042.0
1196,80360,11542.0
2830,80377,17169.0
7851,80408,33214.0
6526,80436,19267.0
357,252866,2770.0
1197,181739,12610.0
1198,230600,1933.0
6550,244000,13496.0
7078,250202,21055.0
1199,250323,24936.0
8965,221559,80070.0
1982,261983,10972.0
1200,238112,1722.0
1201,250687,9896.0
1202,251141,125707.0
4883,258470,9683.0
2831,256524,2779.0
1203,261392,2294.0
5125,228333,10016.0
9064,234829,26602.0
6848,221799,37920.0
1204,208196,22230.0
5488,206926,13966.0
8924,203166,742.0
6087,255653,15104.0
1205,263488,8922.0
4668,184791,11065.0
7628,103596,16314.0
4884,109015,18885.0
4885,112255,40508.0
2832,80907,5922.0
5746,81114,27346.0
8510,92147,34223.0
5747,70917,16307.0
4773,118178,27681.0
4669,246544,11370.0
4541,202470,12508.0
7675,200427,34714.0
4886,242587,18734.0
7079,250809,44321.0
5227,47795,26661.0
5587,13086,5998.0
7211,248912,58062.0
5260,221218,2176.0
3414,180734,20857.0
1943,229340,22617.0
6088,246464,2185.0
3714,118589,10696.0
1206,139654,2034.0
7676,239986,31016.0
6849,264578,32567.0
4760,82416,12537.0
2833,102316,11521.0
3083,71994,27327.0
7298,53559,29756.0
6003,58092,30295.0
8623,53877,25767.0
7648,51773,22874.0
4083,57193,11576.0
3715,29081,43860.0
7762,33836,43802.0
5690,53143,9660.0
2834,67588,15393.0
8447,55312,248.0
6952,59527,25905.0
2979,86312,12502.0
7212,76172,66092.0
3084,79766,10373.0
8669,91993,13766.0
4670,260866,12103.0
2835,252501,11313.0
1207,196229,9398.0
6089,245891,45864.0
4671,206314,10866.0
7111,273799,34549.0
1208,240890,9778.0
6551,80437,16121.0
2836,80474,1623.0
7852,80492,40932.0
2837,80500,32027.0
4733,80516,13550.0
4761,80520,13612.0
2838,80549,16769.0
7213,80556,42158.0
4491,80569,27958.0
7853,80610,1716.0
5691,80641,20681.0
1209,219965,3172.0
3586,108148,12780.0
1210,166924,1018.0
7143,206963,25641.0
7214,245501,102933.0
8448,61489,26299.0
3716,66999,984.0
2372,67093,14811.0
7854,95428,77670.0
6953,119682,15560.0
3027,102555,9585.0
6205,72979,14267.0
2373,120681,768.0
4801,272020,2100.0
4672,200027,11091.0
1211,243017,9081.0
3085,272152,167.0
4887,279286,34043.0
5340,245674,9378.0
630,246578,141.0
5577,264796,11457.0
1212,243133,10778.0
6948,249478,11456.0
477,198781,585.0
5126,267804,10796.0
1213,275719,23949.0
2839,252503,11088.0
1214,256380,9889.0
5748,80130,45964.0
6552,290332,13408.0
478,241527,671.0
7080,245115,17731.0
2840,234354,20794.0
3717,265087,11469.0
1215,266987,1535.0
1216,256009,1433.0
1217,247425,1999.0
7753,76221,11834.0
6090,62994,16085.0
1218,53472,269.0
3718,83630,16441.0
7763,35140,32847.0
7215,24264,39938.0
5692,35957,43510.0
7216,77321,14584.0
7855,76299,72277.0
4146,75824,5781.0
2841,84809,23805.0
8624,60437,34388.0
2842,80661,11033.0
6954,80671,69716.0
3028,80716,3537.0
2843,80745,3604.0
5228,74483,10649.0
6955,76070,17689.0
7856,51755,34084.0
4338,89348,15983.0
2844,100054,10847.0
6527,89622,33525.0
2845,54135,299.0
2980,81568,42160.0
6956,86383,10650.0
1219,159273,8007.0
2846,160403,81442.0
7677,282856,50562.0
358,240772,161.0
4699,233841,43774.0
6850,270259,31064.0
2374,283509,8342.0
4888,261066,55479.0
7147,37515,4886.0
2206,20697,228.0
2847,87747,23111.0
5885,66195,42597.0
479,211915,194.0
1220,277371,11397.0
411,259711,1903.0
2375,280778,11889.0
4673,283431,28171.0
2376,259393,9523.0
1221,265666,9428.0
3719,101452,1649.0
8463,90852,11938.0
8625,60714,42724.0
3720,86346,26978.0
2981,94318,19209.0
3721,278488,8386.0
5693,268397,12589.0
1222,35423,11232.0
480,120737,120.0
5514,268995,11086.0
359,268978,453.0
5749,228687,18939.0
7329,51525,11414.0
7857,27532,31507.0
1223,64652,42612.0
7330,36323,18783.0
7271,68612,12593.0
4492,71913,14683.0
7858,63415,10794.0
1224,51201,37257.0
5588,248667,8489.0
1225,265086,855.0
6091,86619,10269.0
1226,280707,5279.0
2377,277027,10950.0
1227,285742,1365.0
4685,120824,6440.0
1983,45555,14580.0
7498,104922,49410.0
6092,74937,6037.0
7499,57490,42987.0
7217,105789,61418.0
3722,273923,11857.0
1228,237534,6312.0
2848,99044,11595.0
4147,269746,24166.0
7859,100530,10170.0
5750,103129,18317.0
6093,83951,27273.0
8449,82288,848.0
3723,87078,9610.0
8471,85542,15035.0
8472,80752,16127.0
2849,80754,31603.0
5127,160399,4965.0
5273,240468,11891.0
6094,281373,11888.0
2850,83511,150.0
7218,243862,112.0
4889,109288,20678.0
1984,85271,15050.0
3724,106770,10423.0
7159,71691,11710.0
8450,57071,17691.0
7331,145046,57976.0
1229,66026,651.0
2851,87751,31955.0
1985,60955,20620.0
8451,55257,18647.0
481,245844,11362.0
2515,265349,2637.0
1230,281358,10229.0
6038,270933,68149.0
1231,220627,35650.0
1986,293416,9606.0
2378,208990,11447.0
1232,250081,16550.0
1233,219405,13915.0
5705,106223,34723.0
8452,47688,43340.0
4339,240900,20009.0
4802,188453,2084.0
7148,295552,74692.0
6480,46828,51044.0
7860,78122,4267.0
7861,72353,4031.0
