movieId,title,genres
7080,"Fluffer, The (2001)",Drama|Romance
2840,Novocaine (2001),Comedy|Crime|Mystery|Thriller
3717,Black Knight (2001),Adventure|Comedy|Fantasy
1215,Spy Game (2001),Action|Crime|Drama|Thriller
1216,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War
1217,In the Bedroom (2001),Drama
7753,Jabberwocky (1977),Adventure|Comedy|Fantasy
6090,Funny Girl (1968),Drama|Musical|Romance
1218,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
3718,"Beastmaster, The (1982)",Action|Adventure|Fantasy
7763,"Now, Voyager (1942)",Drama|Romance
7215,Little Women (1933),Drama|Romance
5692,Guadalcanal Diary (1943),Action|War
7216,"Cheap Detective, The (1978)",Comedy
7855,"Last Wave, The (1977)",Fantasy|Mystery|Thriller
4146,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama
2841,"Toy, The (1982)",Comedy
8624,Funeral in Berlin (1966),Action|Drama|Thriller
2842,Dressed to Kill (1980),Mystery|Thriller
6954,"Earthling, The (1980)",Adventure|Drama
3028,Fame (1980),Drama|Musical
2843,Flash Gordon (1980),Action|Adventure|Sci-Fi
5228,"Enforcer, The (1976)",Crime
6955,"Gauntlet, The (1977)",Action
7856,I Bury the Living (1958),Horror
4338,Invasion U.S.A. (1985),Action|Thriller
2844,Lord of the Flies (1990),Adventure|Drama|Thriller
6527,Morons From Outer Space (1985),Comedy|Sci-Fi
2845,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime
2980,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller
6956,Sudden Impact (1983),Crime|Thriller
1219,Behind Enemy Lines (2001),Action|Drama|War
2846,"Independent, The (2000)",Comedy
7677,Pornstar: The Legend of Ron Jeremy (2001),Documentary
358,Ocean's Eleven (2001),Crime|Thriller
4699,Baran (2001),Adventure|Drama|Romance
6850,"Business of Strangers, The (2001)",Action|Drama|Thriller
2374,No Man's Land (2001),Drama|War
4888,Piñero (2001),Drama
7147,And Then There Were None (1945),Crime|Mystery
2206,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
2847,Moscow on the Hudson (1984),Comedy|Drama
5885,"Owl and the Pussycat, The (1970)",Comedy
479,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1220,Not Another Teen Movie (2001),Comedy
411,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
2375,Iris (2001),Drama
4673,Kandahar (Safar e Ghandehar) (2001),Drama
2376,Lantana (2001),Drama|Mystery|Thriller
1221,"Royal Tenenbaums, The (2001)",Comedy|Drama
3719,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
8463,Clockwise (1986),Comedy
8625,Morgan! (1966),Comedy|Drama|Fantasy
3720,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi
2981,White Water Summer (1987),Adventure
3721,How High (2001),Comedy
5693,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy
1222,Kate & Leopold (2001),Comedy|Romance
480,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
5514,"Majestic, The (2001)",Comedy|Drama|Romance
359,"Beautiful Mind, A (2001)",Drama|Romance
5749,Little Otik (Otesánek) (2000),Comedy|Drama|Fantasy
7329,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
7857,Dodsworth (1936),Drama|Romance
1223,Medium Cool (1969),Drama|Romance
7330,Sahara (1943),Action|Drama|War
7271,Fritz the Cat (1972),Animation
4492,"Nine Lives of Fritz the Cat, The (1974)",Animation
7858,"Party, The (1968)",Comedy
1224,Witness for the Prosecution (1957),Drama|Mystery|Thriller
5588,Ali (2001),Drama
1225,Black Hawk Down (2001),Action|Drama|War
6091,Yentl (1983),Drama|Musical|Romance
1226,Gosford Park (2001),Comedy|Drama|Mystery
2377,I Am Sam (2001),Drama
1227,Monster's Ball (2001),Drama|Romance
4685,"Shipping News, The (2001)",Drama
1983,"Big Heat, The (1953)",Drama|Film-Noir
7498,Motorama (1991),Adventure|Comedy|Crime|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6092,Murder by Death (1976),Comedy|Crime|Mystery|Thriller
7499,"Servant, The (1963)",Drama
7217,"Waterdance, The (1992)",Drama
3722,Orange County (2002),Comedy
1228,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
2848,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller
4147,What Time Is It There? (Ni neibian jidian) (2001),Drama
7859,"Russia House, The (1990)",Drama|Thriller
5750,"Truly, Madly, Deeply (1991)",Drama|Romance
6093,"Flight of Dragons, The (1982)",Adventure|Animation|Children|Drama|Fantasy
8449,Dragonslayer (1981),Action|Adventure|Fantasy
3723,Conan the Destroyer (1984),Action|Adventure|Fantasy
8471,Fire and Ice (1983),Animation|Fantasy
8472,Forbidden Zone (1980),Musical|Sci-Fi
2849,"Formula, The (1980)",Thriller
5127,Impostor (2002),Action|Drama|Sci-Fi|Thriller
5273,Kung Pow: Enter the Fist (2002),Action|Comedy
6094,Snow Dogs (2002),Adventure|Children|Comedy
2850,48 Hrs. (1982),Action|Comedy|Crime|Drama
7218,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance
4889,Blankman (1994),Comedy
1984,Brainstorm (1983),Sci-Fi|Thriller
3724,Dragon: The Bruce Lee Story (1993),Action|Drama
7159,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)",Crime|Drama
8450,4 for Texas (1963),Comedy|Western
7331,Little Dieter Needs to Fly (1997),Documentary
1229,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
2851,Mrs. Soffel (1984),Drama|Romance
1985,Seconds (1966),Mystery|Sci-Fi|Thriller
8451,One-Eyed Jacks (1961),Western
481,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
2515,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
1230,"Walk to Remember, A (2002)",Drama|Romance
6038,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy
1231,Maelström (2000),Drama|Romance
1986,Metropolis (2001),Animation|Sci-Fi
2378,"Son's Room, The (Stanza del figlio, La) (2001)",Drama
1232,Storytelling (2001),Comedy|Drama
1233,Waydowntown (2000),Comedy
5705,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama
8452,Young at Heart (1954),Drama|Musical|Romance
4339,Slackers (2002),Comedy
4802,Birthday Girl (2001),Drama|Romance
7148,Rare Birds (2001),Comedy|Drama
6480,Carmen Jones (1954),Drama|Musical
7860,Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978),Comedy|Drama|Romance
7861,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama
5706,Big Fat Liar (2002),Children|Comedy
4803,Collateral Damage (2002),Action|Thriller
3725,Rollerball (2002),Action|Sci-Fi
4890,"Scotland, Pa. (2001)",Comedy|Crime
2379,Baby's Day Out (1994),Comedy
6957,Bright Eyes (1934),Comedy|Drama
7862,Dimples (1936),Musical
4820,Heidi (1937),Children|Drama
7718,Richard Pryor Here and Now (1983),Comedy|Documentary
6754,Rookie of the Year (1993),Comedy|Fantasy
3415,"Sandlot, The (1993)",Children|Comedy|Drama
1987,Don't Look Now (1973),Drama|Horror|Thriller
2982,Crossroads (2002),Comedy|Musical|Romance
5694,Hart's War (2002),Drama|War
4674,John Q (2002),Crime|Drama|Thriller
6095,Return to Never Land (2002),Adventure|Animation|Children
1234,Super Troopers (2001),Comedy|Crime|Mystery
2852,"Good Son, The (1993)",Drama|Thriller
2380,"Bad and the Beautiful, The (1952)",Drama
8511,Funny Lady (1975),Comedy|Musical
7863,Saturday Night and Sunday Morning (1960),Drama
1235,Sleuth (1972),Comedy|Mystery|Thriller
7160,Stroszek (1977),Comedy|Drama
2853,Summer of '42 (1971),Drama
2854,Used Cars (1980),Comedy
2855,Dragonfly (2002),Drama|Fantasy|Mystery|Romance|Thriller
1236,Queen of the Damned (2002),Fantasy|Horror
5274,Mean Machine (2001),Comedy|Drama
1237,Monsoon Wedding (2001),Comedy|Romance
1988,Scratch (2001),Documentary
3726,"Bad News Bears, The (1976)",Comedy
5229,"Bad News Bears in Breaking Training, The (1977)",Comedy
7764,"Firemen's Ball, The (Horí, má panenko) (1967)",Comedy|Drama
3136,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi
2381,Wild Strawberries (Smultronstället) (1957),Drama
3727,40 Days and 40 Nights (2002),Comedy|Romance
2856,We Were Soldiers (2002),Action|Drama|War
5751,Trouble Every Day (2001),Drama|Horror|Thriller
3728,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
2857,Intersection (1994),Drama|Romance
4675,"Troll in Central Park, A (1994)",Animation|Children
3729,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror
8453,My Favorite Brunette (1947),Comedy|Mystery
6096,Royal Wedding (1951),Comedy|Musical|Romance
1238,All About the Benjamins (2002),Action|Comedy|Crime
1239,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
2858,Full Frontal (2002),Comedy|Drama|Romance
2382,"Magnificent Ambersons, The (1942)",Drama|Romance
7546,Gloria (1980),Drama|Thriller
4493,"Great Rock 'n' Roll Swindle, The (1980)",Documentary
8464,Hawk the Slayer (1980),Action|Fantasy
7219,Honeysuckle Rose (a.k.a. On the Road Again) (1980),Drama|Romance
2859,Hopscotch (1980),Comedy
2860,"Jazz Singer, The (1980)",Musical
2861,"Long Good Friday, The (1980)",Drama|Thriller
7864,"Long Riders, The (1980)",Western
7332,Mon oncle d'Amérique (1980),Drama
4340,The Monster Club (1981),Comedy|Horror
3730,Motel Hell (1980),Comedy|Horror
2862,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)",Drama|War
3731,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)",Horror
2863,"Oh, God! (1977)",Comedy|Fantasy
1240,Ice Age (2002),Adventure|Animation|Children|Comedy
1241,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
1242,Showtime (2002),Action|Comedy
1243,Kissing Jessica Stein (2001),Comedy|Romance
8561,Pauline & Paulette (Pauline en Paulette) (2001),Comedy|Drama
8626,Promises (2001),Documentary
1244,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
7500,All the Right Moves (1983),Drama|Romance
8454,Barabbas (1961),Adventure|Drama
8966,I Think I Do (1997),Comedy
8455,"Paleface, The (1948)",Comedy|Western
8456,Road to Morocco (1942),Comedy
8457,Road to Singapore (1940),Comedy|Musical
8458,Road to Utopia (1946),Comedy
8459,Road to Zanzibar (1941),Comedy
8627,"Tale of Springtime, A (Conte de Printemps) (1990)",Drama|Romance
2864,Taps (1981),Drama
7220,Return of the Secaucus 7 (1980),Drama
7221,Seems Like Old Times (1980),Comedy|Romance
7865,Serial (1980),Comedy
6528,"Young Master, The (Shi di chu ma) (1980)",Action|Comedy
3732,Shogun Assassin (1980),Action|Adventure
7222,Smokey and the Bandit II (1980),Action|Comedy
2865,Smokey and the Bandit (1977),Action|Comedy
7223,Smokey and the Bandit III (1983),Action|Comedy
2866,Stir Crazy (1980),Comedy
1245,Blade II (2002),Action|Horror|Thriller
4542,Sorority Boys (2002),Comedy
7501,Stolen Summer (2002),Drama
7678,George Washington (2000),Drama
8967,Clockstoppers (2002),Action|Adventure|Sci-Fi|Thriller
7307,Death to Smoochy (2002),Comedy|Crime|Drama
360,Panic Room (2002),Thriller
6350,"Rookie, The (2002)",Drama
1246,"Piano Teacher, The (La pianiste) (2001)",Drama
8968,30 Years to Life (2001),Comedy|Drama|Romance
6206,Boxcar Bertha (1972),Drama
2867,Crimes of Passion (1984),Drama|Romance|Thriller
2868,"Evil That Men Do, The (1984)",Action|Thriller
8512,Fraternity Vacation (1985),Comedy|Romance
1247,Impromptu (1991),Comedy|Romance
2983,High Crimes (2002),Thriller
1248,National Lampoon's Van Wilder (2002),Comedy
7502,Lucky Break (2001),Comedy|Crime
7333,"Atomic Cafe, The (1982)",Documentary|War
1249,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
4341,Slap Shot (1977),Comedy
1250,Changing Lanes (2002),Drama|Thriller
3733,Frailty (2001),Crime|Drama|Thriller
1251,"Sweetest Thing, The (2002)",Comedy|Romance
2869,"Cat's Meow, The (2002)",Drama|Thriller
1252,Human Nature (2001),Comedy|Romance
361,My Big Fat Greek Wedding (2002),Comedy|Romance
5714,3:10 to Yuma (1957),Action|Adventure|Drama|Thriller|Western
8460,Bite the Bullet (1975),Action|Adventure|Western
4494,Breakout (1975),Action|Adventure
2870,Joe Versus the Volcano (1990),Comedy|Romance
2383,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",Drama|War
6097,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi
2871,Taking Care of Business (1990),Comedy
1253,Three Men and a Baby (1987),Comedy
2872,Three Men and a Little Lady (1990),Comedy|Romance
4676,Murder by Numbers (2002),Crime|Thriller
1254,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
6851,Chelsea Walls (2001),Drama
1989,Enigma (2001),Romance|Thriller
1255,Nine Queens (Nueve reinas) (2000),Crime|Thriller
4891,Jason X (2002),Horror|Sci-Fi|Thriller
6652,Life or Something Like It (2002),Comedy|Romance
6539,Dogtown and Z-Boyz (2001),Documentary
3734,"Salton Sea, The (2002)",Crime|Drama|Thriller
5589,Bob le Flambeur (1955),Crime|Drama
2873,Cadillac Man (1990),Comedy|Crime
2874,"Coca-Cola Kid, The (1985)",Comedy|Romance
6098,Delirious (1991),Comedy
1256,Husbands and Wives (1992),Comedy|Drama
7224,Lenny (1974),Drama
4342,Nomads (1986),Horror|Mystery|Thriller
4343,"Temp, The (1993)",Drama|Thriller
2875,Thief of Hearts (1984),Drama|Thriller
1257,Wild Orchid (1990),Drama|Romance
2384,Hollywood Ending (2002),Comedy|Drama
126,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
8628,The Big Sleep (1978),Thriller
7225,Butterflies Are Free (1972),Comedy|Drama
6099,Cactus Flower (1969),Comedy
8670,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi
5275,Iron Will (1994),Adventure
2876,Rambling Rose (1991),Drama
4754,"Survivors, The (1983)",Comedy
6100,White Fang (1991),Adventure
1258,"New Guy, The (2002)",Comedy
1259,Unfaithful (2002),Drama|Thriller
7149,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",Drama|Romance
2877,Whore (1991),Drama
2385,My Beautiful Laundrette (1985),Drama|Romance
6101,Calamity Jane (1953),Musical|Western
2386,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War
6102,"Harvey Girls, The (1946)",Comedy|Musical|Western
1260,About a Boy (2002),Comedy|Drama|Romance
482,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5035,"Believer, The (2001)",Drama
2214,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
2878,Every Which Way But Loose (1978),Comedy
6958,"Hound of the Baskervilles, The (1959)",Crime|Horror|Mystery
7866,I Want to Live! (1958),Crime|Drama
2387,"Last Waltz, The (1978)",Documentary
4677,Enough (2002),Drama|Thriller
1261,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5276,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
1262,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama
8629,"Gambler, The (1974)",Drama
7226,Requiem for a Heavyweight (1962),Drama
1263,"Sum of All Fears, The (2002)",Drama|Thriller
3416,Undercover Brother (2002),Comedy
7334,84 Charing Cross Road (1987),Drama|Romance
1264,Silent Running (1972),Drama|Sci-Fi
8513,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror
6653,Bad Company (2002),Action|Comedy|Crime
4678,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
1265,Cherish (2002),Comedy|Drama|Thriller
6852,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
1266,"Bourne Identity, The (2002)",Action|Mystery|Thriller
1267,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
6351,Windtalkers (2002),Action|Drama|War
5277,"Dangerous Lives of Altar Boys, The (2002)",Drama
4508,"Emperor's New Clothes, The (2001)",Comedy
6853,Dark Blue World (Tmavomodrý svet) (2001),Drama|War
8630,Caveman (1981),Comedy
7022,Cheech & Chong's The Corsican Brothers (1984),Comedy
5661,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller
7335,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
4543,Men at Work (1990),Action|Comedy
5590,She Wore a Yellow Ribbon (1949),Western
4892,Juwanna Mann (2002),Comedy
1268,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
483,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
2388,Rabbit-Proof Fence (2002),Adventure|Drama
4495,Sunshine State (2002),Drama
4893,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
1269,Mr. Deeds (2002),Comedy|Romance
7867,Lovely & Amazing (2001),Comedy|Drama|Romance
2879,Look Who's Talking Now (1993),Children|Comedy|Romance
1270,Like Mike (2002),Children|Comedy|Fantasy
1271,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
4965,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
7227,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy
1272,Reign of Fire (2002),Action|Adventure|Fantasy
362,Road to Perdition (2002),Crime|Drama
8562,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance
2389,The Importance of Being Earnest (1952),Comedy|Romance
2880,Perfect (1985),Drama|Romance
6207,Fox and His Friends (Faustrecht der Freiheit) (1975),Drama
6984,Z (1969),Drama|Mystery|Thriller
1273,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
1274,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5278,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
6004,Stuart Little 2 (2002),Children|Comedy
1275,Austin Powers in Goldmember (2002),Comedy
2984,"Kid Stays in the Picture, The (2002)",Documentary
2390,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
3086,The Big Bus (1976),Action|Comedy
5591,Red Beard (Akahige) (1965),Drama
1276,Top Secret! (1984),Comedy
4894,"Master of Disguise, The (2002)",Comedy|Mystery
1277,Signs (2002),Horror|Sci-Fi|Thriller
8563,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
1278,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
4544,"Good Girl, The (2002)",Comedy|Drama
2881,Blood Work (2002),Crime|Drama|Mystery|Thriller
1279,xXx (2002),Action|Crime|Thriller
1280,24 Hour Party People (2002),Comedy|Drama|Musical
1281,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
8564,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller
8565,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
3087,Beau Pere (a.k.a. Stepfather) (Beau-père) (1981),Drama
7868,"Principal, The (1987)",Action|Crime|Drama
3088,Rollerball (1975),Action|Drama|Sci-Fi
6675,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi
1282,Blue Crush (2002),Adventure|Drama|Romance
3367,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
6503,Possession (2002),Drama|Romance
1283,One Hour Photo (2002),Drama|Thriller
4148,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
4895,Undisputed (2002),Drama
2882,Hush! (2001),Drama
8566,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père) (2001),Drama
6103,"Care Bears Movie, The (1985)",Animation|Children|Fantasy
6104,Care Bears Movie II: A New Generation (1986),Animation|Children
3735,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
1284,Hot Shots! (1991),Action|Comedy|Romance|War
2883,Time After Time (1979),Sci-Fi|Thriller
2884,Down and Out in Beverly Hills (1986),Comedy
1285,Stakeout (1987),Comedy|Crime|Romance|Thriller
4896,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
6553,Love and a Bullet (2002),Action|Crime
7547,À nous la liberté (Freedom for Us) (1931),Comedy|Musical
2885,True Colors (1991),Drama
4897,Snipes (2001),Drama|Thriller
2886,Swimfan (2002),Thriller
1286,Johnny Dangerously (1984),Comedy
4898,"Last House on the Left, The (1972)",Crime|Horror|Thriller
3137,Thesis (Tesis) (1996),Drama|Horror|Thriller
3736,Barbershop (2002),Comedy
8671,Stealing Harvard (2002),Comedy|Crime
1990,"Transporter, The (2002)",Action|Crime
8567,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
1287,Igby Goes Down (2002),Comedy|Drama
2887,Betsy's Wedding (1990),Comedy
8672,Captain Ron (1992),Adventure|Comedy
3737,Ernest Scared Stupid (1991),Comedy
5752,"Hills Have Eyes, The (1977)",Horror
4899,Suburban Commando (1991),Comedy|Sci-Fi
2391,Tabu: A Story of the South Seas (1931),Drama|Romance
5753,"Wanderers, The (1979)",Drama
6352,"Yearling, The (1946)",Children|Drama
4202,"Ladykillers, The (1955)",Comedy|Crime
6959,"Lavender Hill Mob, The (1951)",Comedy|Crime
7336,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
4821,Ratcatcher (1999),Drama
5979,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama
1991,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
4900,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5279,"Four Feathers, The (2002)",Adventure|War
4679,Trapped (2002),Action|Thriller
5592,8 Women (2002),Comedy|Crime|Musical|Mystery
4901,Invincible (2001),Drama
1288,Secretary (2002),Comedy|Drama|Romance
1289,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
7228,"Trials of Henry Kissinger, The (2002)",Documentary
1290,Sweet Home Alabama (2002),Comedy|Romance
3738,"Tuxedo, The (2002)",Action|Comedy
6960,Charly (2002),Comedy|Drama|Romance
4902,Moonlight Mile (2002),Drama|Romance
4468,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
6105,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
484,Red Dragon (2002),Crime|Mystery|Thriller
7003,Bloody Sunday (2002),Drama
2392,Heaven (2002),Drama
8673,Welcome to Collinwood (2002),Comedy|Crime
6879,Flirting (1991),Drama
7869,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi
7870,"Moderns, The (1988)",Drama
7229,"Onion Field, The (1979)",Drama
6605,Powaqqatsi (1988),Documentary
6353,"Pride of the Yankees, The (1942)",Drama
7018,Valmont (1989),Drama|Romance
8427,Horror of Dracula (Dracula) (1958),Horror
485,Strange Brew (1983),Comedy
6961,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War
2888,"Fan, The (1981)",Drama|Thriller
1291,"Wrong Guy, The (1997)",Comedy|Romance|Thriller
6580,Below (2002),Horror
3739,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
7230,Tuck Everlasting (2002),Drama|Fantasy
4149,White Oleander (2002),Drama
127,Bowling for Columbine (2002),Documentary
2889,Comedian (2002),Comedy|Documentary
6554,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
1292,Punch-Drunk Love (2002),Comedy|Drama|Romance
7144,Swept Away (2002),Comedy|Romance
4680,Abandon (2002),Drama|Thriller
6555,Formula 51 (2001),Action|Comedy|Crime|Thriller
363,"Ring, The (2002)",Horror|Mystery|Thriller
2890,Auto Focus (2002),Crime|Drama
2393,"Grey Zone, The (2001)",Drama
6606,Naqoyqatsi (2002),Documentary
7081,Real Women Have Curves (2002),Comedy|Drama
1992,Russian Ark (Russkiy Kovcheg) (2002),Drama|Fantasy|War
2891,Billy Bathgate (1991),Crime|Drama
3138,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
3740,Jason Goes to Hell: The Final Friday (1993),Action|Horror
3569,Saturday Night Fever (1977),Comedy|Drama|Romance
2892,Staying Alive (1983),Comedy|Drama|Musical
2893,Urban Cowboy (1980),Drama
2894,Tom Horn (1980),Western
4465,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi
2895,Wholly Moses (1980),Comedy
2896,Xanadu (1980),Fantasy|Musical|Romance
2897,Absence of Malice (1981),Drama|Romance
7731,Banana Joe (1981),Comedy
2898,Blow Out (1981),Mystery|Thriller
5754,"Burning, The (1981)",Horror
6354,Carbon Copy (1981),Comedy
2899,Continental Divide (1981),Comedy|Romance
2900,Endless Love (1981),Drama|Romance
2901,Eye of the Needle (1981),Thriller
3741,Faces of Death 2 (1981),Documentary|Horror
3742,Faces of Death (1978),Documentary|Horror
3743,Faces of Death 3 (1985),Documentary|Horror
3744,Faces of Death 4 (1990),Documentary|Horror
2902,First Monday in October (1981),Comedy|Drama
2903,"Four Seasons, The (1981)",Comedy|Drama
3745,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi
2215,Gallipoli (1981),Drama|War
6880,Gregory's Girl (1981),Comedy|Romance
7299,"Hand, The (1981)",Drama|Horror
4903,"Looney, Looney, Looney Bugs Bunny Movie, The (1981)",Animation|Children|Comedy
6318,Modern Problems (1981),Comedy|Fantasy
7719,My Dinner with André (1981),Drama
2904,Neighbors (1981),Comedy
7871,Pennies from Heaven (1981),Musical|Romance
5755,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),Horror|Mystery|Thriller
8674,Piranha II: The Spawning (1981),Horror|Sci-Fi
6208,Polyester (1981),Comedy
1993,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
4115,Ghost Ship (2002),Horror
3417,Jackass: The Movie (2002),Action|Comedy|Documentary
7231,"Truth About Charlie, The (2002)",Mystery|Thriller
6468,All or Nothing (2002),Drama
1293,Frida (2002),Drama|Romance
1294,Roger Dodger (2002),Comedy|Drama
7872,"Big Knife, The (1955)",Film-Noir
6962,Casino Royale (1967),Action|Adventure|Comedy
6963,Exodus (1960),Drama|Romance|War
6964,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
6676,I Spy (2002),Action|Adventure|Comedy|Crime
6854,"Weight of Water, The (2000)",Thriller
1295,Femme Fatale (2002),Crime|Thriller
2394,8 Mile (2002),Drama
2905,Far from Heaven (2002),Drama|Romance
6556,Half Past Dead (2002),Action|Crime|Thriller
364,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
8925,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance
6557,Interview with the Assassin (2002),Drama
6876,Standing in the Shadows of Motown (2002),Documentary|Musical
7503,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War
7030,Rio Grande (1950),Romance|Western
7115,Blackrock (1997),Drama|Thriller
4545,Men with Brooms (2002),Comedy|Drama|Romance
7465,Mysterious Island (1961),Adventure|Sci-Fi
7232,Left Behind II: Tribulation Force (2002),Drama
6529,Dog Soldiers (2002),Action|Horror
7019,Fingers (1978),Drama
6355,Houseboat (1958),Comedy|Romance
