	book_id	original_title	language_code	adult	adult-fiction	adventure	book-club	contemporary	fantasy	fiction	mystery	romance	young-adult
4806	4806		eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
4807	4807	The Glass Magician		1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
4808	4808	Chanakya's Chant	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
4809	4809	The Naked and the Dead	eng	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4810	4810	Battle Cry of Freedom	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4811	4811	The Little Mermaid (Little Golden Storybook)		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
4812	4812	Lifeguard		1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
4813	4813		eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
4814	4814	Blubber	en-GB	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
4815	4815	One Grave at a Time (Night Huntress, #6)	eng	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4816	4816	Apollyon	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4817	4817	I Heart New York	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
4818	4818	Airhead 	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
4819	4819	Beauty's Release (Sleeping Beauty, #3)	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
4820	4820	Jessica's Guide to Dating on the Dark Side	en-US	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
4821	4821	E.E. Cummings: Complete Poems 1904-1962	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
4822	4822												
4823	4823	Smoke Gets in Your Eyes: And Other Lessons from the Crematory	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4824	4824	The Rembrandt Affair	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
4825	4825	The Call of Cthulhu	eng	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
4826	4826	20th Century Ghosts	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
4827	4827	Ghostwritten	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
4828	4828	The One That Got Away	eng	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4829	4829	The Ruby Circle	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
4830	4830	Where the Mountain Meets the Moon	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
4831	4831	Swallows and Amazons	eng	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
4832	4832	Rock Hard	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
4833	4833	How to Build a Girl	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
4834	4834	Sang Pemimpi	ind	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
4835	4835	The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4836	4836		eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4837	4837	The Double Bind	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4838	4838		en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
4839	4839	The Ice Twins	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4840	4840	The Edge of Always	eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
4841	4841	The Virgin Blue	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
4842	4842	Salt Sugar Fat: How the Food Giants Hooked Us 	eng	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
4843	4843	Half Magic	en-US	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
4844	4844	Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4845	4845	Live To Tell	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
4846	4846	Lilly's Purple Plastic Purse		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4847	4847	84, Charing Cross Road	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
4848	4848		eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
4849	4849	Peace Is Every Step: The Path of Mindfulness in Everyday Life	eng	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4850	4850	電撃デイジー 1	ind	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
4851	4851	Scrappy Little Nobody	eng	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
4852	4852		en-US	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
4853	4853	Started Early, Took My Dog	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4854	4854	Batman: A Death in the Family	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4855	4855	TransAtlantic	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4856	4856	Eternal Kiss of Darkness	en-GB	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4857	4857	The Spellman Files	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
4858	4858	Books of Blood: Volumes 1-3	eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
4859	4859	The Judas Strain	eng	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
4860	4860	Searching for God Knows What	en-US	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4861	4861	The Missing Piece		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
4862	4862	Fatherland	eng	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
4863	4863	Freedom™	en-US	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
4864	4864	The Bridge of San Luis Rey	en-US	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
4865	4865	Белые ночи	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
4866	4866	Skin Trade	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4867	4867	Jesus the Christ: A Study of the Messiah and His Mission according to Holy Scriptures both Ancient and Modern		1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4868	4868	Disney's the Lion King (Disney Classic Series)	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4869	4869	Shirley 		0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
4870	4870	Born in Ice	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4871	4871	Villa Incognito		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
4872	4872	The Sellout	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4873	4873	Fables, Volume 4: March of the Wooden Soldiers	eng	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4874	4874	Night School	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
4875	4875	The Silent Girl	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
4876	4876	Horton Hatches the Egg	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4877	4877		eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
4878	4878	Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape	eng	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4879	4879	Απολογία	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4880	4880	Preacher: Proud Americans	eng	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
4881	4881	The Wolf Gift	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
4882	4882	The Little Red Hen (Little Golden Book)		0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4883	4883	Lethal		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
4884	4884	The Terror	eng	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
4885	4885	Madeline's Rescue	eng	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4886	4886	Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime		1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
4887	4887	Garden of Shadows	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
4888	4888	A Perfect Blood	en-US	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4889	4889	Joni	en-US	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
4890	4890	War of the Twins	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4891	4891	Cross Fire	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
4892	4892	Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture	en-US	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
4893	4893												
4894	4894	Metro Girl	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
4895	4895		en-GB	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
4896	4896	Second Grave on the Left	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4897	4897	Katherine	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
4898	4898	A Short History of Tractors in Ukrainian	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
4899	4899		eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4900	4900	Industrial Magic	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4901	4901	Le Petit Nicolas	fre	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
4902	4902	The Atlantis Plague	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0
4903	4903	We Were Soldiers Once... and Young: Ia Drang - the Battle That Changed the War in Vietnam	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4904	4904	Whiteout	en-US	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4905	4905	A Distant Mirror: The Calamitous 14th Century	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4906	4906	Heat	en-US	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
4907	4907	The Game	en-US	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
4908	4908	"""N"" is for Noose"	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
4909	4909	Just Like Heaven	en-GB	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
4910	4910	Percy Jackson and the Olympians		0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4911	4911	Catch Me	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4912	4912	The Shop on Blossom Street	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
4913	4913	Starless Night (Legacy of the Drow #2)	en-GB	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
4914	4914	Night Fall	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
4915	4915	Trials of Death (Cirque du Freak, #5) 		0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0
4916	4916	Robert Ludlum's The Bourne Objective	eng	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
4917	4917	The Score	eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
4918	4918	Even Now	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
4919	4919	Testimony	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
4920	4920	Magic Rises	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
4921	4921	Whispers Under Ground	eng	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
4922	4922	Unlucky 13	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
4923	4923	The Best Laid Plans	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
4924	4924	Nation	en-US	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
4925	4925	Secrets of a Summer Night	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
4926	4926	Red	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
4927	4927	A Trick of the Light	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4928	4928	White Hot Kiss	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
4929	4929	Pandora Hearts 1	jpn	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
4930	4930	At the Mountains of Madness	en-US	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
4931	4931	Lit	eng	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
4932	4932	Dragonsdawn (Pern: Dragonriders of Pern, #6)		1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4933	4933	Mockingbird	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
4934	4934	28 حرف	ara	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4935	4935	I Kissed Dating Goodbye: New Attitude Toward Romance and Relationship		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
4936	4936	The Egypt Game	eng	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
4937	4937	Ellen Foster	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
4938	4938	Sämtliche Erzählungen	eng	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4939	4939												
4940	4940	Test of the Twins (Dragonlance Legends, #3)	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4941	4941	Wise Blood	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4942	4942	Kürk Mantolu Madonna	tur	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
4943	4943	Running with the Demon	eng	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
4944	4944	In His Steps		1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
4945	4945	Lothaire	eng	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
4946	4946	Knuffle Bunny Too: A Case of Mistaken Identity	en-US	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4947	4947	The Whole Truth	eng	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
4948	4948	Stolen Innocence: My Story of Growing Up in a Polygamous Sect, Becoming a Teenage Bride, and Breaking Free of Warren Jeffs		1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4949	4949	Out of the Easy	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
4950	4950	Batman: The Man Who Laughs	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
4951	4951	Midnight	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
4952	4952												
4953	4953			0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4954	4954	The Illearth War		0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4955	4955	My Booky Wook	en-GB	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
4956	4956	Shadow Spell	en-US	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4957	4957	Just My Type: A Book About Fonts	en-US	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4958	4958	Promises in Death	eng	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0
4959	4959	Love Is a Dog from Hell: Poems, 1974-1977	eng	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
4960	4960	The Fifth Season	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
4961	4961		eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
4962	4962	The Analyst	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4963	4963	Shades of Grey	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4964	4964	That Was Then, This Is Now	en-US	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
4965	4965	The Mysterious Benedict Society and the Prisoner's Dilemma		0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0
4966	4966	The Family Fang	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
4967	4967	The Pursuit of Happyness		0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4968	4968	Min kamp 1	nor	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4969	4969	A Red Herring Without Mustard	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
4970	4970	No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II	eng	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4971	4971	Straight Man	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4972	4972	The Moviegoer	en-CA	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
4973	4973	Вишнëвый сад	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4974	4974	11 Birthdays	eng	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
4975	4975	Unfinished Tales of Númenor and Middle-Earth		1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4976	4976	Sisterhood Everlasting	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
4977	4977	Infinity Welcomes Careful Drivers	eng	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
4978	4978	Coyote Blue	en-US	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
4979	4979	فوضى الحواس	ara	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
4980	4980												
4981	4981	Fancy Nancy		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4982	4982	The Heart of the Matter	eng	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
4983	4983	The Long Haul 	eng	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
4984	4984		en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
4985	4985	Sail	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
4986	4986	The Sleeper and the Spindle	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
4987	4987			1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
4988	4988	Beauty's Punishment	en-US	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
4989	4989	The Negotiator	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
4990	4990	Can Love Happen Twice?	eng	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
4991	4991	A Lion Among Men	en-US	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
4992	4992	Shadow of a Dark Queen (The Serpentwar Saga, #1)	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
4993	4993	This Boy's Life: A Memoir	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
4994	4994	Patient Zero	en-US	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
4995	4995	Death Comes for the Archbishop	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
4996	4996		en-US	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
4997	4997	The Son of Sobek	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
4998	4998	Le Tartuffe, ou L’Imposteur	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
4999	4999	Passion Unleashed	eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
5000	5000	高校デビュー 1	en-GB	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
5001	5001	في ديسمبر تنتهي كل الأحلام	ara	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
5002	5002	Just for You	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5003	5003	Amazonia	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
5004	5004	 Feeling Good: The New Mood Therapy	en-US	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5005	5005	Blue Smoke	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0
5006	5006	Predator	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
5007	5007	Codependent No More: How to Stop Controlling Others and Start Caring for Yourself		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5008	5008	Обломов	eng	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5009	5009	Inca Gold	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
5010	5010	Delicious!	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
5011	5011	NurtureShock: New Thinking About Children	en-US	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5012	5012	Wild Fire	en-US	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
5013	5013	Two Little Girls in Blue	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
5014	5014	Daughter of the Empire	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
5015	5015	Everlost	eng	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
5016	5016	Dreams of a Dark Warrior	en-US	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
5017	5017	Theodore Boone, Kid Lawyer	eng	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
5018	5018	Jimmy Corrigan: The Smartest Kid on Earth		1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
5019	5019	A Year Down Yonder	eng	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
5020	5020	Own the Wind	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
5021	5021	Marina	spa	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5022	5022		eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5023	5023	Written on the Body	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
5024	5024	Tiger's Voyage	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
5025	5025	Dean Koontz's Frankenstein: Dead and Alive	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
5026	5026	Genome: The Autobiography of a Species in 23 Chapters	en-US	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
5027	5027	The Going-To-Bed Book	en-US	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
5028	5028	Knocked out by my nunga-nungas	en-US	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
5029	5029	The Sacrilege: The Antichrist Takes the Throne	en-US	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
5030	5030	Redeployment	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
5031	5031	Going Bovine	eng	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
5032	5032	The Postman Always Rings Twice 	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
5033	5033	The Dead-Tossed Waves 	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
5034	5034	Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II	eng	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
5035	5035	Moon Over Manifest	eng	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
5036	5036	The Glass Palace	eng	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
5037	5037		eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
5038	5038		en-CA	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
5039	5039	The Eye of Minds	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
5040	5040	4.50 From Paddington	eng	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
