book_id,original_title,language_code,adult,adult-fiction,adventure,book-club,contemporary,fantasy,fiction,mystery,romance,young-adult
4388,Barefoot Contessa Back to Basics,eng,1,0,0,0,0,0,0,0,0,0
4389,To Have and to Hold ,eng,1,1,0,0,1,0,1,0,1,0
4390,Smashed: Story of a Drunken Girlhood,en-US,1,0,0,0,1,0,1,0,0,1
4391,Until I Find You,eng,1,1,0,1,1,0,1,0,0,0
4392,The Dark Divine,eng,0,0,1,0,1,1,1,1,1,1
4393,Heat,,1,0,0,1,0,0,1,0,0,0
4394,Women Who Run With the Wolves,eng,1,0,0,1,0,1,1,0,0,0
4395,,en-US,0,0,1,0,0,1,1,0,1,1
4399,Swapping Lives,eng,1,1,0,1,1,0,1,0,0,0
4400,"A Rule Against Murder (Armand Gamache, #4)",en-US,1,1,0,1,1,0,1,1,0,0
4401,The Perfect Hope,eng,1,1,0,0,1,1,1,1,1,0
4402,Consequences,eng,1,1,0,0,1,0,1,1,1,0
4403,The 7 Habits Of Highly Effective Teens,eng,0,0,0,0,0,0,0,0,0,1
4404,The Strange Case of Origami Yoda,eng,0,0,0,1,1,1,1,1,0,1
4405,Welcome to Temptation,eng,1,1,0,1,1,0,1,1,1,0
4406,Inside Out & Back Again,eng,0,0,0,1,0,0,1,0,0,1
4407,Dreamless,eng,0,0,1,0,1,1,1,0,1,1
4408,Predestined,en-GB,0,0,0,0,1,1,1,0,1,1
4409,,eng,0,0,1,0,0,1,1,0,0,0
4411,"The Other Wes Moore: One Name, Two Fates",en-GB,1,0,0,1,1,0,1,0,0,1
4412,Mistress of the Art of Death,en-US,1,1,0,1,0,1,1,1,1,0
4413,Assholes Finish First,en-US,1,0,0,0,0,0,1,0,0,0
4414,美少女戦士セーラームーン,jpn,0,0,1,0,0,1,1,0,1,1
4415,Kiss an Angel ,eng,1,1,0,0,1,0,1,0,1,0
4416,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,en-US,0,0,0,0,1,0,0,0,0,0
4417,The Partly Cloudy Patriot,eng,1,0,0,1,1,0,1,0,0,0
4418,My Father's Dragon (My Father's Dragon Trilogy),eng,0,0,1,0,0,1,1,0,0,1
4419,Natchez Burning,eng,1,1,0,1,1,0,1,1,0,0
4420,Pulp,,1,0,0,0,1,0,1,1,0,0
4421,Hannibal Rising,en-US,1,1,1,0,1,0,1,1,0,0
4422,Immortal in Death ,eng,1,1,0,0,1,1,1,1,1,0
4423,inf,en-US,0,0,1,0,1,1,1,1,1,1
4424,"Blood Noir (Anita Blake, Vampire Hunter, #16)",en-US,1,1,0,0,1,1,1,1,1,0
4425,Inherent Vice,eng,1,1,1,1,1,0,1,1,0,0
4426,Songs of the Humpback Whale: A Novel in Five Voices,en-US,1,1,0,1,1,0,1,0,0,1
4427,The Night Eternal,en-US,1,1,1,0,0,1,1,1,0,0
4428,"Bright Lights, Big City",eng,1,1,0,1,1,0,1,0,0,0
4429,Whiskey Beach,eng,1,1,0,1,1,0,1,1,1,0
4430,The Guy Not Taken: Stories,en-US,1,1,0,0,1,0,1,0,1,0
4431,"The Walking Dead, Vol. 8: Made To Suffer",eng,1,1,1,0,0,1,1,0,0,0
4432,Pleasure of a Dark Prince ,eng,1,1,1,0,1,1,1,0,1,0
4433,Danny and the Dinosaur,en-US,0,0,1,0,0,1,1,0,0,0
4434,Il decamerone,eng,0,0,0,0,0,0,1,0,1,0
4435,Twisted,en-US,0,0,0,0,1,0,1,1,1,1
4436,The Crossing,eng,1,0,0,0,1,0,1,1,0,0
4437,Dear Life,,1,1,0,1,1,0,1,0,0,0
4438,Five Little Monkeys Jumping on the Bed (The Five Little Monkeys),,0,0,0,0,0,0,1,0,0,0
4439,Kushiel's Avatar,eng,1,1,1,0,0,1,1,0,1,0
4440,El Aleph,eng,0,0,0,0,1,1,1,0,0,0
4441,Ruin,eng,1,0,0,0,1,0,1,0,1,1
4442,The Long Goodbye,eng,1,1,0,1,0,0,1,1,0,0
4443,"Farewell, My Lovely",eng,1,0,0,1,0,0,1,1,0,0
4444,The Castle of Llyr,eng,1,0,1,0,0,1,1,0,0,1
4445,Fade Out,en-US,0,0,0,0,1,1,1,1,1,1
4446,The Cat Who Could Read Backwards,eng,1,1,0,1,1,0,1,1,0,0
4447,Charade,eng,1,0,0,0,1,0,1,0,1,1
4448,The Demigod Diaries,eng,0,0,1,0,1,1,1,0,1,1
4449,If You Stay,eng,1,1,0,0,1,0,1,0,1,1
4450,Neil Patrick Harris: Choose Your Own Autobiography,eng,1,0,0,1,1,0,1,0,0,0
4451,Death du Jour,en-US,1,1,0,0,1,0,1,1,0,0
4452,More Than a Carpenter,eng,0,0,0,0,0,0,1,0,0,0
4453,Boneshaker ,eng,1,1,1,1,0,1,1,1,0,1
4454,Rubyfruit Jungle,eng,1,1,0,1,1,0,1,0,1,1
4455,Fallen in Love,eng,0,0,1,0,0,1,1,0,1,1
4456,Sisters,eng,0,0,0,0,1,0,1,0,0,1
4457,The Never War,eng,0,0,1,0,1,1,1,1,0,1
4458,The Elf Queen of Shannara ,eng,1,1,1,0,0,1,1,0,0,1
4459,Mattimeo,eng,0,0,1,0,0,1,1,0,0,1
4460,Nemesis Games,eng,1,0,1,1,0,1,1,0,0,0
4462,First Family,en-US,1,1,1,1,0,0,1,1,0,0
4463,True Grit,en-US,1,1,1,1,0,0,1,0,0,1
4465,Mine,eng,1,1,0,0,1,0,1,0,1,0
4466,Memoirs of an Imaginary Friend,eng,1,1,1,1,1,0,1,1,0,0
4467,Haroun and the Sea of Stories,eng,1,0,1,0,0,1,1,0,0,1
4468,,eng,1,1,0,1,1,0,1,0,0,1
4469,Poison Princess,en-US,0,0,1,0,1,1,1,1,1,1
4470,"Tatiana and Alexander (The Bronze Horseman, #2)",en-GB,1,1,0,0,1,0,1,0,1,0
4471,The Emperor's Blades,eng,1,1,1,0,0,1,1,1,0,0
4472,Brick Lane,eng,1,1,0,1,1,0,1,0,0,0
4473,Half Bad,eng,0,0,1,0,1,1,1,0,1,1
4474,Βίος και πολιτεία του Αλέξη Ζορμπά,eng,0,1,1,1,0,0,1,0,0,0
4475,Sounder,en-US,0,0,0,0,0,0,1,0,0,1
4476,A Universe from Nothing: Why There Is Something Rather Than Nothing,eng,0,0,0,0,0,0,1,0,0,0
4477,Slash,en-US,1,0,0,0,0,0,0,0,0,0
4478,,eng,1,1,1,0,1,1,1,1,1,0
4479,Rebel Belle,eng,0,0,1,1,1,1,1,1,1,1
4480,The Mephisto Club,eng,1,1,0,0,1,0,1,1,0,0
4481,The Scarlet Thread ,eng,1,1,0,1,1,0,1,0,1,0
4482,It's a Magical World: A Calvin and Hobbes Collection,eng,1,0,1,0,0,1,1,0,0,1
4483,,,0,0,1,0,0,1,1,0,1,1
4484,L'être et le néant,en-GB,0,0,0,0,1,0,1,0,0,0
4485,Miecz przeznaczenia,pol,1,0,1,0,0,1,1,0,0,0
4486,Silent Spring,en-US,1,0,0,1,0,0,1,0,0,0
4487,Legion,eng,1,1,1,1,1,1,1,1,0,1
4488,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,eng,1,0,0,1,1,0,0,0,0,0
4489,Kill Alex Cross,eng,1,1,0,0,0,0,1,1,0,0
4490,The Pearl that Broke Its Shell,eng,1,1,0,1,1,0,1,0,0,0
4491,Behemoth,en-US,0,0,1,0,0,1,1,0,1,1
4492,The Sociopath Next Door,eng,1,0,0,1,0,0,0,0,0,0
4493,"Y: The Last Man, Vol. 8: Kimono Dragons",eng,1,0,1,0,0,1,1,1,0,0
4494,,eng,0,0,0,0,0,1,1,0,0,1
4495,,,1,1,1,0,1,1,1,1,1,0
4496,The Tea Rose,eng,1,1,0,1,0,0,1,1,1,1
4497,Moon Over Soho,eng,1,1,1,0,1,1,1,1,1,0
4498,The Paris Architect,eng,1,1,0,1,0,0,1,1,0,0
4499,Falling Kingdoms,eng,0,0,1,0,0,1,1,0,1,1
4501,La isla bajo el mar,eng,1,1,0,1,1,0,1,0,1,0
4502,"The History of Tom Jones, a Foundling",eng,1,1,1,0,0,0,1,0,1,0
4503,"Winesburg, Ohio: A Group of Tales of Ohio Small-Town Life",eng,1,1,0,1,0,0,1,0,0,0
4504,Beautiful Redemption,eng,1,1,0,0,1,0,1,0,1,1
4505,C is for Corpse,en-US,1,1,0,0,1,0,1,1,0,0
4506,Y: The Last Man Vol. 5: Ring of Truth,eng,1,0,1,0,0,1,1,1,0,0
4507,Five Quarters of the Orange,eng,1,1,0,1,1,1,1,1,1,0
4508,2666,spa,0,1,0,1,1,0,1,1,0,0
4509,Microserfs,en-US,1,1,0,0,1,0,1,0,0,0
4510,How to Tell If Your Cat Is Plotting to Kill You,eng,1,1,0,0,0,0,1,0,0,0
4511,Simple Genius,eng,1,1,1,0,0,0,1,1,0,0
4512,Light on Snow,,1,1,0,1,1,0,1,1,1,0
4513,"Vampire Mountain (Cirque du Freak, #4) ",eng,0,0,1,0,1,1,1,1,0,1
4514,The Three Stigmata of Palmer Eldritch,eng,0,0,0,1,0,1,1,1,0,0
4515,ふしぎな図書館  Fushigi na toshokan,en-GB,1,1,0,0,1,1,1,1,0,1
4516,Deadeye Dick,eng,1,1,0,0,1,0,1,0,0,0
4518,Ancestors of Avalon ,eng,1,1,0,0,0,1,1,0,1,1
4519,Ut og stjæle hester,eng,1,1,0,1,0,0,1,1,0,0
4520,"Batman: Knightfall, Part One: Broken Bat",eng,1,0,1,0,0,1,1,0,0,0
4521,"Saga, Volume Five",eng,1,1,1,0,0,1,1,0,1,0
4522,The Lions of Lucerne,eng,0,1,1,0,0,1,1,1,0,0
4523,Four Past Midnight,eng,1,0,1,0,1,1,1,1,0,0
4524,The Sign of the Beaver,eng,0,0,1,0,0,0,1,0,0,1
4525,Ask the dust ,eng,1,0,0,1,1,0,1,0,1,0
4526,All Over But the Shoutin',eng,1,1,0,1,0,0,1,0,0,0
4527,The Key to Midnight,en-US,1,1,0,0,1,0,1,1,0,0
4528,Grimm Tales for Young and Old,eng,1,0,1,1,1,1,1,0,0,1
4529,"Debt of Bones (The Sword of Truth, #0.5)",eng,1,0,1,0,0,1,1,0,1,0
4530,Žert,eng,0,1,0,1,1,0,1,0,1,0
4531,The White Princess,eng,1,1,0,0,0,1,1,0,1,0
4532,Flight of the Intruder,eng,0,0,1,0,0,0,1,1,0,0
4533,Silver on the Tree,eng,1,0,1,0,0,1,1,0,0,1
4534,National Velvet,eng,0,0,0,0,0,0,1,0,0,1
4535,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",eng,0,0,1,0,0,0,0,0,0,0
4536,Λυσιστράτη,eng,1,1,0,1,0,0,1,0,0,0
4537,The Swan Thieves,eng,1,1,0,1,1,1,1,1,1,0
4538,Iced,eng,1,1,1,0,1,1,1,1,1,1
4539,14,eng,1,1,1,1,1,1,1,1,0,0
4540,Okay for Now,en-US,0,0,0,1,1,0,1,0,1,1
4541,"Assassins : Assignment: Jerusalem, Target: Antichrist",eng,1,1,1,0,1,1,1,1,1,0
4542,Red Country,eng,1,0,1,1,0,1,1,0,0,0
4543,The Lords of Discipline,,1,1,0,1,1,0,1,1,1,0
4544,Eat And Run,en-US,1,0,1,0,0,0,0,0,0,0
4545,Broken,eng,1,1,0,0,1,0,1,1,1,0
4546,The Matchmaker,eng,1,1,0,1,1,0,1,0,1,0
4547,The Mark: The Beast Rules the World,en-US,1,1,1,0,1,1,1,1,0,0
4548,Belong to Me,en-US,1,1,0,1,1,0,1,0,1,0
4549,,eng,0,0,1,0,0,1,1,1,1,1
4550,L.A. Confidential,eng,0,1,0,1,1,0,1,1,0,0
4551,The Beautiful Mystery,,1,1,0,1,1,0,1,1,0,0
4552,The Diamond Throne,,1,0,1,0,0,1,1,0,1,1
4553,"Those Left Behind (Serenity, #1)",eng,1,0,1,0,0,1,1,0,0,1
4554,Terms of Endearment,eng,1,1,0,1,1,0,1,0,1,0
4555,Kiss of the Night,eng,1,1,0,0,1,1,1,0,1,0
4556,The Wedding Girl,eng,1,1,0,0,1,0,1,0,1,0
4557,,en-US,1,0,0,0,0,0,0,0,0,0
4558,Entice,en-GB,0,0,1,0,1,1,1,1,1,1
4559,"From Russia, with Love",eng,1,1,1,1,0,0,1,1,0,0
4560,The Tortilla Curtain,eng,1,1,0,1,1,0,1,0,0,0
4561,Darkest Mercy,en-US,0,0,0,0,1,1,1,0,1,1
4562,Modern Lovers,,1,1,0,1,1,0,1,0,1,0
4563,"Checkmate (A Neighbor from Hell, #3)",eng,1,1,0,0,1,0,1,0,1,0
4564,The Amazing Maurice and His Educated Rodents ,eng,1,0,1,0,0,1,1,0,0,1
4566,The Hundred Dresses,eng,0,0,0,1,0,0,1,0,0,1
4567,Lost Lake,eng,1,1,0,1,1,1,1,1,1,0
4568,Hardwired,eng,1,1,0,0,1,0,1,0,1,0
4569,The Last Runaway,en-US,1,1,0,1,1,0,1,0,1,0
4570,Midnight Tides,eng,1,0,1,0,0,1,1,0,0,0
4571,The 100,eng,0,0,1,1,0,1,1,0,1,1
4572,Hades,eng,0,0,1,0,1,1,1,0,1,1
4573,Y: The Last Man Vol. 3: One Small Step,eng,1,0,1,0,0,1,1,0,0,0
4574,Bear Snores On,en-US,0,0,0,0,0,1,1,0,0,0
4575,"Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls, and Everything in Between",eng,1,0,0,1,1,0,0,0,0,0
4576,Memoirs of a Teenage Amnesiac,en-US,0,0,0,1,1,0,1,1,1,1
4577,Salamandastron,en-US,0,0,1,0,0,1,1,0,0,1
4578,Servant of the Bones,,1,1,0,0,1,1,1,0,0,0
4579,Ironside: A Modern Faery's Tale,,0,0,1,0,1,1,1,0,1,1
4580,Finnikin of the Rock,eng,0,0,1,0,0,1,1,1,1,1
4581,The Return of the Native,eng,1,1,0,1,0,0,1,0,1,0
4582,Micro,eng,1,1,1,1,0,1,1,1,0,0
4583,No Exit and Three Other Plays,eng,1,0,0,0,1,1,1,0,0,0
4584,"Foundation and Chaos (Second Foundation Trilogy, #2)",eng,0,0,1,0,0,1,1,0,0,0
4585,Cover Her Face,eng,1,1,0,1,1,0,1,1,0,0
4586,Supernaturally,en-US,0,0,1,0,1,1,1,1,1,1
4587,First King of Shannara,eng,1,1,1,0,0,1,1,0,0,1
4588,Bury Your Dead,en-US,1,1,0,1,1,0,1,1,0,0
4589,The Overlook,eng,1,1,0,0,0,0,1,1,0,0
4590,أنت لي,ara,0,0,0,0,0,0,1,0,1,0
4591,The House of the Seven Gables,eng,1,1,0,1,0,1,1,1,1,0
4592,Rising storm,eng,0,0,1,0,0,1,1,0,1,1
4593,Love Warrior,en-US,1,0,0,1,1,0,1,0,0,0
4594,The Brutal Telling,en-US,1,1,0,1,1,0,1,1,0,0
4595,The Prisoner of Cell 25,,0,0,1,1,1,1,1,1,1,1
4596,The Souls of Black Folk,,0,0,0,0,0,0,1,0,0,0
4597,I Never Promised You a Rose Garden,eng,1,1,0,1,1,0,1,0,0,1
4598,The Crimson Crown,eng,0,0,1,0,0,1,1,1,1,1
4599,The Castaways,,1,1,0,1,1,0,1,1,1,0
4600,,eng,1,0,0,0,1,0,0,0,0,0
4601,L'Amant,eng,1,1,0,1,1,0,1,0,1,0
4602,"Eragon & Eldest (Inheritance, #1-2)",,0,0,1,0,0,1,1,0,0,1
4603,Burn,eng,1,1,0,0,1,0,0,0,1,0
4604,The Power and the Glory,eng,1,1,0,1,0,0,1,0,0,0
4605,Paula,spa,1,0,0,1,1,0,1,0,1,0
4606,Lila,eng,1,1,0,1,1,0,1,0,0,0
4607,,en-GB,1,1,1,0,0,1,1,0,0,1
4608,Behind the Scenes at the Museum,,1,1,0,1,1,0,1,1,0,0
4609,Sweetbitter,eng,1,1,0,1,1,0,1,0,1,0
4610,"Romancing Mister Bridgerton (Bridgertons, #4)",eng,1,1,0,0,0,0,1,0,1,0
4611,Tangerine,eng,0,0,0,1,1,1,1,1,0,1
4612,Hell House,eng,1,1,0,1,0,1,1,1,0,0
4613,The Emperor's Children,,1,1,0,1,1,0,1,0,0,0
4614,The Liar,eng,1,1,0,0,1,0,1,1,1,0
4615,The Third Victim,en-US,1,1,0,0,1,0,1,1,1,0
4616,The Wrong Side of Goodbye,eng,1,1,1,1,1,0,1,1,0,0
4617,Hell's Corner ,eng,1,1,1,0,0,0,1,1,0,0
4618,"Key of Valor (Key Trilogy, #3)",en-US,1,1,1,0,1,1,1,1,1,0
4619,Barbarians at the Gate: The Fall of RJR Nabisco,en-US,0,0,0,1,0,0,1,0,0,0
4620,Ancillary Sword,eng,1,0,1,1,0,1,1,0,0,0
4621,Franz Kafka's The Castle,eng,0,0,0,0,1,1,1,0,0,0
4622,Time's Twisted Arrow ,eng,0,0,1,1,1,1,1,1,1,1
4623,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,eng,0,0,1,1,0,1,1,0,0,1
4624,,eng,1,0,0,1,1,1,1,1,1,1
4625,NYPD Red,,1,1,1,1,0,0,1,1,0,0
4626,The Book of the Dead,en-US,1,1,1,0,0,1,1,1,0,0
4627,Er ist wieder da,ger,1,1,0,1,1,1,1,0,0,0
4628,The Expats,eng,1,1,1,1,1,0,1,1,0,0
4629,Bare Bones,en-US,1,1,0,0,1,0,1,1,0,0
4630,Beautiful Day,en-US,1,1,0,1,1,0,1,0,1,0
4631,The Indwelling: The Beast Takes Possession,en-US,1,1,1,0,0,1,1,1,0,0
4632,Dexter in the Dark,en-US,1,1,0,0,1,1,1,1,0,0
4633,Das Glasperlenspiel,eng,0,0,0,1,0,1,1,0,0,0
4634,The Yellow Birds,eng,1,1,0,1,1,0,1,0,0,0
4635,Just One Look,eng,1,1,0,1,1,0,1,1,0,0
4636,The Proposal,eng,1,1,0,0,1,0,1,0,1,0
4637,My Family and Other Animals,en-US,1,0,1,1,0,0,1,0,0,1
4638,Back Roads,en-US,1,1,0,1,1,0,1,1,1,1
4639,Cathedral,eng,0,1,0,1,1,0,1,0,0,0
4640,Fantastic Beasts and Where to Find Them: The Original Screenplay,eng,1,0,1,0,0,1,1,0,1,1
4641,Different Seasons,eng,1,0,1,1,1,1,1,1,0,1
4642,A Million Miles in a Thousand Years: What I Learned While Editing My Life,en-US,1,0,0,1,0,0,1,0,0,0
4643,Eona: The Last Dragoneye,eng,0,0,1,0,0,1,1,1,1,1
4644,Eight Cousins,eng,0,0,0,1,0,0,1,0,1,1
4645,Chicken Soup with Rice: A Book of Months,,0,0,0,0,0,1,1,0,0,0
4646,R is for Ricochet,eng,1,1,0,0,0,0,1,1,0,0
4647,Prince of Wolves ,eng,0,0,0,0,1,1,1,0,1,1
4648,Diary of a Worm,eng,0,0,1,0,0,1,1,0,0,0
4649,The Grey King,eng,0,0,1,0,0,1,1,0,0,1
4650,Hunted,eng,1,1,1,0,1,1,1,1,1,1
4651,Devoured,eng,1,1,0,0,1,0,1,0,1,1
4652,,eng,1,1,0,0,0,0,1,0,1,0
4653,The Book of Strange New Things,eng,1,1,0,1,1,0,1,1,0,0
4654,Epic Fail,en-US,0,0,0,0,1,0,1,0,1,1
4655,"A Caress of Twilight (Merry Gentry, #2)",en-US,1,1,0,0,1,1,1,1,1,0
4656,The Manchurian Candidate,en-US,1,1,1,1,0,0,1,1,0,0
4657,Fudge-a-Mania,eng,0,0,0,0,1,0,1,0,0,1
4658,Nevermore,eng,0,0,1,0,0,1,1,1,1,1
4659,Operating Instructions: A Journal of My Son's First Year,eng,1,0,0,1,0,0,1,0,0,0
4660,Pale Blue Dot: A Vision of the Human Future in Space,eng,1,0,0,0,0,0,1,0,0,0
4661,"Simple Perfection (Perfection, #2)",eng,1,0,0,0,1,0,1,0,1,1
4662,The Irresistible Revolution: Living as an Ordinary Radical,,1,0,0,1,0,0,1,0,0,0
4663,"Brain Rules: 12 Principles for Surviving and Thriving at Work, Home, and School",,1,0,0,1,0,0,0,0,0,0
4664,The Pilgrims of Rayne,,0,0,1,0,0,1,1,0,0,1
4665,The Hundred-Foot Journey,en-US,1,1,0,1,1,0,1,0,1,0
4666,Scorpia Rising,eng,0,0,1,0,1,1,1,1,0,1
4667,Big Nate: In a Class By Himself,en-US,0,0,0,0,1,1,1,0,0,1
4668,Forever Princess,,0,0,0,0,1,0,1,0,1,1
4669,The Melancholy Death of Oyster Boy and Other Stories,en-US,0,1,0,0,1,1,1,0,0,1
4670,"Breath, Eyes, Memory ",eng,1,1,0,1,1,0,1,0,0,0
4671,Voyage au bout de la nuit,eng,0,1,0,0,0,0,1,0,0,0
4672,The Scarecrow ,eng,1,1,0,0,0,0,1,1,0,0
4673,The Humans,eng,1,1,0,1,1,1,1,1,1,0
4674,Crocodile Tears,eng,1,0,1,0,1,1,1,1,0,1
4675,1/4 جرام,ara,0,0,0,0,0,0,1,0,0,0
4676,For Women Only: What You Need to Know about the Inner Lives of Men,en-US,1,0,0,1,0,0,0,0,1,0
4677,Seize the Night,eng,1,1,0,0,1,1,1,1,0,0
4678,A Quick Bite,en-US,1,0,0,0,1,1,1,0,1,0
4679,Key of Knowledge,eng,1,1,1,0,1,1,1,1,1,0
4680,Ice Station,eng,1,1,1,0,1,1,1,1,0,0
4681,A Dangerous Fortune,eng,1,1,1,1,0,0,1,1,1,0
4682,The Well of Lost Plots,eng,1,1,1,0,1,1,1,1,0,0
4683,An Inquiry into the Nature and Causes of the Wealth of Nations ,eng,0,0,0,0,0,0,1,0,0,0
4684,Canada,eng,1,1,0,1,1,0,1,1,0,1
4685,The Big Over Easy,en-US,1,1,1,1,1,1,1,1,0,1
4686,The Seeing Stone,eng,0,0,1,0,0,1,1,1,0,1
4687,"Stalingrad: The Fateful Siege, 1942–1943",eng,0,0,0,0,0,0,1,0,0,0
4688,ビーストマスター 1,en-US,0,0,0,0,1,1,1,0,1,1
4689,"Giggle, Giggle, Quack",en-US,0,0,0,0,0,1,1,0,0,0
4690,West with the Night,en-US,1,0,1,1,0,0,1,0,0,0
4691,The Cellist of Sarajevo,eng,1,1,0,1,1,0,1,0,0,1
4692,Smooth Talking Stranger  (Travis Family #3) ,eng,1,1,0,0,1,0,1,0,1,0
4693,If You Ask Me: And of Course You Won't,eng,1,0,0,1,1,0,1,0,0,0
4694,Discours de la Méthode suivi de Méditations Métaphysiques,eng,1,0,0,0,0,0,0,0,0,0
4695,The Defector,eng,1,1,1,0,1,0,1,1,0,0
4696,In One Person,,1,1,0,1,1,0,1,0,1,0
4697,Rilla of Ingleside,eng,0,0,0,0,0,0,1,0,1,1
4699,"Still Life with Crows (Pendergast, #4)",eng,1,1,1,0,1,1,1,1,0,0
4700,The Fog,,0,1,0,1,0,1,1,1,0,0
4702,Fever Dream,eng,1,1,1,0,1,0,1,1,0,0
4703,Why Be Happy When You Could Be Normal?,,1,0,0,1,1,0,1,0,0,0
4704,Outpost,en-US,0,0,1,0,0,1,1,0,1,1
4705,Can't We Talk about Something More Pleasant?,eng,1,0,0,1,1,0,1,0,0,0
4706,The Long Hard Road Out of Hell,eng,1,0,0,0,1,0,0,0,0,0
4707,,eng,1,1,1,0,0,1,1,0,0,0
4708,"Lyle, Lyle, Crocodile (Lyle the Crocodile)",eng,0,0,0,0,0,1,1,0,0,0
4709,Etiquette & Espionage,en-CA,0,0,1,1,0,1,1,1,1,1
4710,As Intermitências da Morte,eng,1,1,0,1,1,1,1,0,1,0
4711,Sandry's Book,en-US,0,0,1,0,0,1,1,0,0,1
4712,,en-US,1,1,1,0,0,1,1,1,0,0
4713,Britt-Marie var här,eng,1,1,0,1,1,0,1,0,0,0
4714,Velvet Elvis: Repainting the Christian Faith,,1,0,0,1,0,0,1,0,0,0
4715,Kim,eng,0,1,1,1,0,0,1,0,0,1
4716,The Shunning,,1,1,0,1,1,0,1,0,1,1
4717,Written in Red,eng,1,1,1,0,1,1,1,1,1,1
4718,"The Seven-Percent Solution: Being a Reprint from the Reminiscences of John H. Watson, MD",eng,1,0,1,0,0,0,1,1,0,0
4719,Gregor and the Marks of Secret,eng,0,0,1,0,0,1,1,0,0,1
4720,The Prodigal God: Christianity Redefined Through the Parable of the Prodigal Sons,en-US,0,0,0,1,0,0,0,0,0,0
4721,Toujours Provence,eng,1,1,0,0,1,0,1,0,0,0
4722,The Lost Painting: The Quest for a Caravaggio Masterpiece,en-US,0,0,1,1,0,0,1,1,0,0
4723,The Light in the Ruins,eng,1,1,0,1,1,0,1,1,1,0
4724,,eng,1,0,0,1,1,0,0,0,0,0
4725,A Deepness in the Sky,en-US,0,0,0,0,0,1,1,0,0,0
4727,A Murder is Announced,eng,1,1,0,1,0,0,1,1,0,0
4728,Leven en werken van de Kabouter,eng,0,0,0,0,0,1,1,0,0,1
4729,Undead and Unemployed,en-US,1,1,0,0,1,1,1,1,1,0
4730,Gates of Fire: An Epic Novel of the Battle of Thermopylae,,1,0,1,0,0,1,1,0,0,0
4731,The Little Lady Agency,eng,1,1,0,1,1,0,1,1,1,0
4732,On Liberty,eng,1,0,0,0,0,0,0,0,0,0
4733,Not My Father's Son,eng,1,0,0,1,1,0,0,1,0,0
4734,Nigella Express: Good Food Fast,eng,0,0,0,0,0,0,1,0,0,0
4735,,eng,1,0,0,1,1,0,1,1,0,0
4736,Simply Irresistible,eng,1,1,0,0,1,0,1,0,1,0
4737,Gabriel's redemption,eng,1,1,0,0,1,0,1,0,1,0
4738,"Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe",eng,1,0,1,0,1,1,1,0,1,1
4739,Better: A Surgeon's Notes on Performance,en-US,1,0,0,1,0,0,0,0,0,0
4740,,en-GB,1,1,0,0,1,0,1,0,1,0
4741,Play,eng,1,1,0,0,1,0,1,0,1,0
4742,"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)",en-US,0,0,0,0,1,1,0,0,1,0
4744,Mitosis,eng,0,0,1,0,0,1,1,0,0,1
4745,La Dame aux camélias,eng,1,0,0,1,0,0,1,0,1,0
4746,The Wedding Dress,en-US,1,1,0,1,1,0,1,1,1,0
4747,Fish! A Remarkable Way to Boost Morale and Improve Results,eng,0,0,0,1,0,0,1,0,0,0
4748,"D-Day June 6, 1944: The Climactic Battle of WWII",eng,1,0,0,0,0,0,1,0,0,0
4749,A Long Walk to Water,eng,0,0,1,1,1,0,1,0,0,1
4750,Light,eng,0,0,1,0,0,1,1,1,1,1
4751,Stuck-Up Suit,eng,1,1,0,0,1,0,1,0,1,0
4752,To Your Scattered Bodies Go,eng,1,0,1,1,0,1,1,1,0,0
4753,Midnight Bayou,eng,1,1,0,1,1,1,1,1,1,0
4754,Winter's Tale,en-US,1,1,1,1,1,1,1,1,1,0
4755,The Doomsday Conspiracy,eng,1,1,1,0,1,1,1,1,1,0
4756,Rapture in Death,,1,1,0,0,1,1,1,1,1,0
4757,Common Sense,eng,1,0,0,0,0,0,1,0,0,0
4758,Falling Leaves: The Memoir of an Unwanted Chinese Daughter,eng,1,1,0,1,1,0,1,0,0,1
4760,Whispers at Moonrise ,eng,0,0,1,0,0,1,1,1,1,1
4761,The 4-Hour Body,en-US,0,0,0,0,0,0,1,0,0,0
4762,Les Particules élémentaires,eng,0,0,0,1,1,0,1,0,0,0
4763,Beauty from Surrender,eng,1,1,0,0,1,0,1,0,1,0
4764,Stoker's Dracula ,,0,0,0,0,0,1,1,0,1,0
4765,The Adventures of Captain Underpants,eng,0,0,1,0,0,1,1,0,0,1
4766,"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character",eng,1,0,0,1,0,0,0,0,0,0
4767,The Fountains of Paradise,eng,0,0,0,0,0,1,1,0,0,0
4768,Baba ve Piç,eng,1,1,0,1,1,0,1,0,0,0
4769,Two Boys Kissing,eng,0,0,0,1,1,0,1,0,1,1
4770,,en-US,1,1,1,0,1,1,1,1,0,0
