userId,artistId,playcount
968,251,195
561,265,770
1260,7223,438
1627,6406,144
1059,790,226
1082,498,1752
988,238,2142
1785,16981,229
1107,3149,299
861,2361,274
989,658,82
1116,2775,111
234,656,88
1784,2541,119
1388,6015,33
1276,13648,158
171,139,2253
169,106,895
1142,4,598
1626,6292,1125
1118,210,305
1711,3496,297
896,10945,26
1400,3437,574
1240,13446,181
691,447,325
1589,11580,193
52,1573,712
884,10888,172
888,2469,773
1210,1733,54
1780,1049,890
729,289,2707
892,362,1122
1053,3140,871
1230,12031,273
1250,241,60
1373,131,115
1803,4132,483
1758,3168,278
236,736,368
98,2573,36
211,3838,1487
803,152,154
1818,251,81
1703,936,119
578,805,456
1256,922,243
1669,16095,309
908,11031,703
594,1371,202
1055,1889,237
1718,315,818
1652,267,1068
353,872,1812
84,148,7
823,2946,24
560,2058,142
360,6070,136
30,1061,3248
1092,12423,201
1162,1041,210
692,9349,138
1375,14329,606
1154,7347,941
1621,1374,144
730,2095,355
1211,9541,186
1705,8023,142
91,238,15
1420,439,341
570,486,771
1385,327,644
98,2184,21
1569,6101,283
1616,678,344
1322,132,193
516,7624,18
526,525,526
698,16,4323
255,630,355
1551,15371,495
416,1672,1095
958,238,594
888,38,767
973,554,104
165,206,797
1318,1829,22
1826,241,180
1886,12052,875
647,6447,92
929,1435,7
1054,12103,618
1412,240,232
1148,327,543
1887,17598,31
1835,560,99
1624,15806,4
1098,12454,205
1668,16056,12
1860,178,41
385,16,50
662,1777,227
812,3981,125
860,10668,4023
1458,10615,129
941,1423,222
419,456,319
771,3242,226
316,5555,220
960,386,65
1376,1357,86
299,5376,383
1679,996,1
1264,2280,1
179,449,358
471,2113,120
1473,2852,61
1591,15618,106
1084,244,1199
45,651,14
45,1426,486
1590,4,121
28,484,266
1579,3046,1003
329,995,206
429,3680,381
800,4246,277
1053,7226,2277
115,276,144
1356,3394,128
877,106,80
457,788,66
288,2300,872
645,3891,508
1788,790,819
1532,3075,633
1652,328,639
138,237,938
1300,21,530
878,10811,485
1242,896,241
863,566,931
1082,46,466
1604,630,553
1765,237,398
1198,170,230
452,5987,354
1141,759,517
717,249,147
1473,1734,89
471,301,1067
1157,183,147
498,1050,39
891,265,2364
229,255,100
1277,1412,1521
308,490,172
235,4537,807
1290,265,1891
406,182,1335
395,461,84
584,174,1183
501,7533,36
1840,4478,219
300,2280,127
1547,476,498
1707,179,123
1452,405,57
627,272,859
379,6260,330
1312,328,63
503,108,27
960,2,73
91,0,63
1221,368,96
613,8684,107
1184,12401,475
269,169,286
1139,161,216
885,1431,81
541,7911,351
1668,16064,8
357,6025,1444
973,10478,103
1125,951,869
529,159,1116
225,241,145
970,716,985
1610,2582,100
1557,237,1056
67,1948,78
1799,169,157
87,2412,1153
257,911,20
1385,14371,739
862,4605,205
1100,12477,277
929,1412,8
913,1140,494
364,2590,457
139,851,479
258,178,3002
1342,4455,449
1177,2535,343
1590,8901,155
1655,103,1968
123,3049,822
325,5667,60
1446,8321,677
1037,596,30
397,654,50
360,293,124
1720,851,190
1655,14,2546
1525,1866,338
1293,3242,329
488,2281,314
1632,14,365
359,855,1572
1880,328,492
51,259,68
51,485,78
183,3841,1761
868,1450,1
274,5045,92
1412,280,148
589,1385,917
865,10715,395
336,553,113
371,1046,138
1389,400,24
1579,860,557
414,6647,261
1882,2318,382
1392,14397,60
204,4171,131
332,5721,5
440,1372,98
240,3120,152
1737,726,257
1787,1309,1129
1766,14608,1163
690,5145,208
832,139,1619
439,274,1249
52,1566,1226
989,2754,9
1396,174,382
497,16,116
935,630,799
221,112,194
561,104,1783
290,155,261
1779,16948,437
493,7464,377
362,4302,1438
776,647,152
619,740,208
258,4622,1240
104,1202,2581
848,10530,85
80,1633,131
224,4404,810
1876,4383,26
1405,14442,527
954,4517,164
1648,454,95
1004,564,20
1805,17117,336
1684,2829,34
1155,14,1746
97,151,1708
1648,781,47
1738,835,603
1112,959,968
1682,3388,545
630,909,130
491,315,8
117,2945,15
1719,16524,239
1215,13263,700
490,637,563
541,768,124
179,2779,282
1028,1049,2481
1079,2967,428
1179,309,1553
1450,206,2607
1640,10098,3077
1010,38,136
1810,2992,176
1077,1036,485
1777,7231,412
228,375,614
453,1230,37
529,145,1112
104,2713,526
1874,24,840
1520,38,96
168,3600,405
1342,116,917
239,298,3130
256,340,746
287,5229,64
577,2034,1463
79,149,532
1506,15078,46
1276,11518,69
762,103,72
1208,1041,363
284,911,77
1734,3189,49
159,3519,439
625,1430,2064
705,9463,37
290,5259,342
961,5877,2249
698,241,16904
128,251,80
925,948,4
1354,1049,538
393,6395,1442
59,14,745
377,1132,30
1722,298,201
43,276,313
1161,1404,108
1818,839,349
1157,580,182
1360,5,7933
23,883,493
226,1192,659
1184,166,786
917,266,56
114,2901,271
76,1503,3
43,249,3579
1067,156,1270
1350,14095,6
828,183,98
212,642,168
1340,997,185
1520,177,64
491,414,110
1299,402,655
1788,2696,202
1115,1715,1014
4,219,16
1133,1365,124
672,265,152
103,2702,348
1804,6271,107
1135,3251,421
120,3005,76
1512,1910,454
1293,247,147
1467,3044,160
273,989,148
422,504,268
1265,431,483
254,4771,957
84,2343,24
681,816,171
1538,11138,29
1259,1192,324
1170,13007,182
687,9315,2557
1083,12362,127
605,6047,43
1452,666,47
921,11183,360
1794,911,606
911,38,878
1337,1139,361
93,737,127
1166,1645,2998
1877,156,12498
1481,13202,160
1475,3323,170
996,166,532
1833,374,505
1054,100,732
1195,3229,286
1523,122,160
36,1240,53
1333,1400,97
1061,4797,777
800,249,1862
708,9474,68
256,4801,199
159,1733,200
1579,6214,174
872,5737,416
1561,241,400
157,3494,1515
336,5764,261
735,822,24
725,7,769
1154,12907,270
133,355,173
855,703,61
1145,6014,555
1088,657,666
1310,1154,701
629,1492,171
1036,3285,4
847,159,206
877,10801,283
772,8496,2623
386,639,115
312,907,862
1593,1634,4502
1255,127,152
667,2279,520
936,174,703
1274,6321,1
707,1026,186
1883,15764,28
324,462,365
709,969,450
321,2279,325
258,4014,2734
382,250,10
770,374,217
1559,1753,462
1467,913,201
1358,145,36
364,6127,243
1674,16120,260
1385,1334,238
793,9553,132
930,651,123
845,206,772
1406,14449,373
1726,16580,40
1594,2072,292
1839,9206,80
1761,556,46
367,961,63
145,328,77
1697,249,1494
833,1338,72
1790,139,165
770,2214,311
1618,444,81
464,472,2245
509,328,622
477,424,15
1440,136,919
751,987,65
1579,639,397
543,244,4725
1559,919,80
1216,3950,13
1542,166,228
915,1373,171
1694,10725,645
1566,8382,395
403,490,132
1242,810,200
487,7425,101
501,169,53
120,3004,80
1371,498,906
94,368,100
77,2189,136
554,8058,23
1877,157,1228
1796,122,143
1617,7742,592
271,4992,25
1810,2541,130
1186,244,620
1866,327,836
14,602,231
249,1041,65
1312,436,28
713,9494,305
1269,448,564
1650,4600,611
361,380,5393
1246,238,726
378,477,460
1455,1750,546
1107,2875,208
426,629,877
1659,6898,4
1662,16011,179
1838,724,346
242,4646,109
1287,2015,491
1517,2362,626
105,2742,559
1271,384,530
453,2430,80
1880,1199,141
113,2893,229
1076,2069,50
603,490,581
347,4174,246
267,250,288
1698,3579,265
394,247,96
1386,380,1109
434,2461,230
1205,13216,436
1108,9568,222
1477,384,1423
319,3531,230
383,353,83
1237,2339,303
458,7115,1472
457,1372,15223
1378,282,55
1399,1057,50
258,147,1991
1414,851,214
1141,8093,372
408,6549,155
100,1383,91
340,637,264
1598,328,66
1212,476,364
498,301,186
1004,1745,26
529,174,3501
960,1144,41
167,3594,427
410,6582,1030
128,244,115
1856,475,1418
1763,487,313
822,1192,143
1475,155,1358
1277,237,2225
1302,998,98
1707,5499,176
813,1319,410
958,740,207
1141,462,310
894,487,1528
1054,5064,537
1266,636,1023
864,38,595
457,178,83
1684,1710,30
1408,374,743
1373,4738,57
579,4516,401
1803,928,605
144,596,55
583,156,182
551,304,8171
305,481,61
187,763,4209
1107,928,558
1553,4453,101
581,3204,167
661,8890,139
1438,1836,253
1439,434,279
493,1024,311
710,657,37
14,625,141
1185,13055,83
1449,148,142
1093,654,120
412,1103,159
1842,1047,423
205,4202,122
1316,853,491
839,4323,1277
1386,139,1217
89,1058,80
497,7516,127
238,1715,415
1680,1061,351
697,8113,385
772,35,1704
927,2527,128
136,3191,179
619,206,131
460,559,324
970,7570,514
1439,14609,119
489,375,2
1362,1048,296
1649,489,207
1348,3314,21
88,2454,5
43,277,394
1887,17582,69
1886,2376,1433
1776,328,903
1870,38,673
1538,38,25
1341,14020,242
36,1243,53
1695,1668,245
387,596,512
1308,1952,104
1596,177,2708
1317,982,495
310,4247,80
108,1064,1369
91,2480,34
1876,805,41
542,5349,430
1568,227,1109
1538,15262,41
867,10730,510
992,1349,371
102,904,4268
1702,909,469
1526,29,173
1719,1046,157
455,740,9932
1868,473,2330
583,1060,141
1365,238,325
1305,6287,607
1203,951,17
535,1884,178
680,3220,27
141,473,1596
14,588,487
858,2552,229
1557,242,164
389,6353,93
762,3549,62
266,488,193
1102,12506,132
840,16,443
1295,157,650
1137,631,209
290,5262,304
1469,240,197
714,139,3257
223,483,1353
960,1593,33
486,656,1028
405,5,5
614,3379,533
1268,811,6
221,1169,139
198,4087,233
1691,1199,289
899,10972,75
354,4505,894
434,104,142
181,3810,13
893,1060,195
1519,15153,4
1803,483,445
815,10343,64
382,353,25
89,379,1227
1620,2773,357
470,301,607
1365,916,266
1093,274,744
395,2497,67
1071,12294,532
419,6736,251
805,19,289
1266,16,16
307,156,1006
1056,21,4188
1310,1349,194
1800,103,158
1139,12810,216
1255,8103,311
1734,16631,30
1721,16531,266
465,274,44
1780,386,291
796,807,219
873,1772,144
223,144,70
875,1202,62
1352,1343,102
546,7976,2470
966,2584,82
1144,391,89
876,997,149
51,282,346
719,3738,8
298,4524,510
1334,635,559
1398,811,138
305,1009,225
30,1096,189
258,3123,519
1051,12068,147
68,1953,5
349,803,96
1445,3415,161
749,2021,957
1753,1649,1927
1695,156,70
1844,2981,1728
1508,1492,442
1602,15687,295
48,1315,157
605,2421,162
1540,9821,590
1687,5057,1
1426,272,1862
1670,16098,306
338,5816,25
1485,911,1267
1383,4,5034
79,2252,904
1722,1435,297
738,932,49
104,685,511
1460,552,326
1591,1464,195
676,691,310
1497,277,134
1135,158,447
899,10976,66
1008,640,73
30,1094,200
985,11531,193
996,1133,1066
1807,1764,365
889,170,78
1220,305,63
1537,2287,107
459,533,242
595,8438,2414
1544,798,273
210,1034,199
1105,3340,669
28,1019,188
1837,1517,147
1638,265,396
1813,4767,229
503,7541,86
666,3886,91
223,112,350
284,1034,53
1615,16,97
446,16,1110
105,338,3753
662,142,37
1632,279,538
1885,4300,111
1142,16,573
613,8676,122
319,5598,78
1727,179,436
1721,1108,313
1850,2896,410
1569,903,174
207,1067,2163
1697,3303,16439
290,1703,344
1802,495,18728
842,1103,303
772,5499,1638
191,1133,133
617,805,46
3,176,138
1179,418,57
1413,1476,380
1276,183,180
632,880,628
1776,425,1319
891,3005,142
268,657,2057
958,1412,47
1301,13796,165
260,756,149
1306,350,732
615,8724,148
1446,3351,304
1155,178,2235
45,237,13
442,6986,204
68,38,19
948,3227,159
599,1065,43
1271,2361,2568
1479,1317,1656
44,1416,218
634,38,429
603,5198,608
789,4517,411
1837,476,220
1507,15092,90
35,255,33
487,1010,1525
100,2611,102
348,7,740
1124,259,1369
1038,273,234
1484,10195,13
851,10557,222
1743,2214,44
590,8403,217
1553,3508,117
789,1337,1256
670,2226,179
678,9218,1282
199,1369,91
606,461,159
1532,1160,257
501,564,31
880,1140,84
1065,12237,11
1440,1770,1430
959,11380,157
1152,1633,404
933,7568,291
1072,4498,483
1436,245,288
1756,177,185
443,5199,200
660,6782,8
1781,9455,53
1365,270,224
1339,5174,1116
775,2718,128
402,483,9453
1146,572,240
574,8287,64
558,1735,572
496,169,71
819,10358,37
0,43,1373
905,243,499
1763,11950,513
965,2201,1201
308,282,283
1248,4246,311
220,1597,660
1074,12317,344
336,1355,134
872,2367,343
716,9510,153
908,176,380
468,566,76
135,112,36
1285,259,232
6,247,613
1784,10470,529
811,140,150
772,1073,2140
881,826,383
1159,12941,87
1719,2511,140
343,5894,8
568,1866,259
941,10322,572
1721,44,196
1803,2317,949
558,8081,891
1007,2600,412
765,811,24
1263,897,93
1619,1349,200
394,1541,65
1500,1361,169
115,498,16
1876,1855,20
847,1041,199
803,737,330
1735,14092,557
884,10886,194
372,1419,243
422,6757,113
375,112,7550
1229,13362,142
1695,2074,78
1673,16112,189
682,1337,37
870,1151,615
1205,1789,439
1737,706,100
1174,483,23
161,653,77
500,405,72
698,416,1151
695,1536,75
1093,10208,159
1174,1645,16
901,11005,65
656,9015,9
1471,2537,365
1644,8239,309
825,657,119
853,10588,247
201,462,341
677,3234,6
1557,6080,112
1641,1424,1
1755,414,117
1012,280,639
693,6938,2291
1416,651,150
437,6948,4911
1677,11388,433
1752,1078,257
1464,2709,1027
1441,1372,470
1343,379,162
1101,1428,268
549,467,1379
441,6975,126
373,416,12620
732,2483,82
1351,14103,18
365,242,81
382,1467,31
1430,639,42
1115,1372,779
80,1201,275
1510,14,77
1819,177,772
105,273,713
1003,237,896
276,5111,3
98,665,43
1857,657,166
440,1210,65
1279,375,452
721,3536,82
1616,811,643
392,6388,8
377,4164,55
1570,2015,328
1463,4300,109
1803,115,486
1495,14998,183
1676,245,1075
930,11221,160
1035,1718,934
0,19,2686
638,21,19417
711,9487,200
517,7685,48
500,739,79
182,3837,10
1217,200,205
71,278,141
1511,411,5236
294,651,208
1280,13660,1716
1335,13984,10
1709,16309,489
1566,237,648
691,251,582
1602,147,1064
348,1197,1019
1524,2459,223
1384,525,1630
1553,250,66
451,249,316
348,308,778
287,5208,100
49,1516,132
1855,17409,28
1831,1570,1114
1058,9951,286
855,10622,24
1270,6850,692
580,187,785
400,116,5365
613,8664,159
601,108,799
1476,327,39
586,206,607
971,2797,207
129,298,36
1238,473,274
1241,131,212
1248,293,4583
1293,664,2360
1279,8358,306
440,103,120
888,259,488
282,619,1414
943,327,439
824,1064,503
1353,14147,195
1041,11974,283
863,2111,404
285,982,294
1156,1041,104
379,2552,540
96,431,81
1814,379,285
812,10309,100
456,919,288
1680,3389,420
691,139,457
699,1082,161
1491,6213,145
646,8944,143
1327,656,401
16,684,197
643,177,557
1587,15598,87
1782,935,174
1147,11661,1
914,238,120
188,3911,197
1113,12616,20
1718,304,2542
832,1307,806
234,4533,60
1513,9555,452
580,932,322
1040,11960,460
1824,3169,4
1023,2276,27
1340,238,376
1780,186,224
547,328,257
1549,11873,236
1043,855,152
231,4491,93
216,324,1130
246,4711,736
831,10111,709
1477,103,2798
1820,448,822
232,758,223
1018,855,84
678,9220,1225
369,6203,138
86,2401,95
918,461,313
1888,1343,422
333,358,147
1346,2316,3550
632,237,1619
1528,238,7226
503,5243,22
73,2071,154
765,166,31
1274,939,1
1744,9811,52
1410,2719,184
1515,14679,268
1178,1370,339
1789,3499,234
1055,12134,120
1665,16,1623
1446,3345,1602
587,8370,82
1198,512,172
699,175,186
808,2306,1602
769,1061,110
829,4597,893
438,851,166
733,9639,372
559,111,257
1535,1082,57
630,901,119
674,237,953
1141,101,1172
1330,357,208
428,3387,440
1403,3093,403
462,4,152
1015,793,1843
1740,1156,1031
601,187,648
105,2738,745
1656,237,199
1360,1701,2242
673,564,255
1341,9880,262
847,186,500
634,988,114
1449,1369,108
1734,807,56
184,1750,627
191,761,115
1170,3379,167
1865,5920,281
1240,2702,143
400,0,61012
1855,248,74
315,1485,1522
591,932,52
975,11488,6
1864,626,799
1016,7907,2654
1419,1476,120
1338,1740,179
1255,2543,128
1684,16242,22
518,251,90
1415,147,2252
1212,3125,413
1470,461,1305
1419,1727,123
481,651,697
296,684,1479
120,3000,142
413,6626,71
150,106,31
187,3897,748
1229,520,185
490,867,540
835,298,720
664,5177,1
18,749,99
1027,8109,374
1462,714,1279
1609,139,3046
627,298,526
1789,108,1595
474,7245,291
11,177,6
1338,273,1133
1530,998,283
22,651,130
1828,1357,150
168,1061,1131
748,3190,304
1773,11177,603
1744,9802,32
1546,176,260
544,1529,3664
188,42,342
824,1943,3564
1145,448,1282
471,298,91
1546,1741,405
101,2640,994
217,1957,271
342,176,1463
1767,2208,286
509,1430,518
584,374,402
436,6937,159
648,2714,234
514,3534,747
1129,379,200
1635,38,1769
377,657,47
1705,9419,262
23,897,247
810,103,824
595,282,864
682,453,332
894,1817,1297
981,206,316
701,2124,325
929,1415,1
1120,12656,165
492,435,737
1460,14722,243
170,1369,24
1236,1057,210
1479,1650,1157
1729,206,4
751,418,39
877,10804,83
628,868,224
1424,1868,252
1082,239,509
1369,14312,136
245,139,110
45,1433,34
1720,282,1064
959,11386,107
1016,1138,2366
982,194,291
72,2039,854
518,239,83
685,3995,2354
283,1474,1489
1094,1359,502
561,2157,1440
15,648,146
126,3092,97
1565,38,5498
459,870,748
665,473,294
844,1509,407
938,482,76
1049,6509,12
1162,3866,43
99,273,2448
1652,269,347
1772,3903,660
1282,13670,86
139,46,447
1314,21,2496
1227,639,146
977,425,202
1796,156,120
434,659,503
699,553,162
961,579,771
197,16,48
1042,8820,148
1311,408,111
444,131,177
75,190,53
880,250,114
1592,474,6593
941,5318,263
204,4178,55
487,4923,77
38,1309,624
748,9787,364
1476,276,36
1252,9871,262
1065,1050,17
818,654,661
1113,12604,27
1543,15297,170
377,1307,62
101,1093,927
1199,899,545
728,103,1895
161,3548,48
538,7884,56
844,3942,347
328,272,930
930,572,1239
781,998,164
561,4,1168
1851,282,1557
505,656,2161
422,3560,163
1059,1934,176
883,2992,221
26,984,150
1765,636,68
127,274,449
933,11235,504
116,2289,26
292,880,293
1625,1897,56
979,3308,87
914,11130,115
1330,1298,92
1468,1375,349
241,4616,3
1354,122,890
397,448,1319
1239,631,762
133,1133,1086
628,1070,71
364,6114,539
313,249,423
429,1353,267
1657,15982,8
1884,5133,236
786,9600,806
1076,278,72
1865,3569,224
35,37,792
1110,7347,200
1868,282,8337
19,453,6257
28,1036,50
1565,206,1916
1451,275,226
1260,1441,342
1321,798,2064
310,4,32
585,177,1499
623,8781,299
376,414,131
384,216,116
1477,1057,2293
634,2923,123
1638,148,445
146,1199,117
632,411,16108
1601,15670,1162
401,47,2220
1485,1649,406
837,1254,132
767,416,150
295,1970,192
407,161,681
562,659,538
536,451,97
841,1615,1039
1032,11925,95
1044,12010,84
1243,4218,380
681,301,120
1213,457,757
1575,15524,38
1291,1645,857
70,134,136
690,8245,263
1082,259,460
714,3005,129
557,2003,460
171,816,142
1186,240,164
1846,8758,114
1211,112,491
1450,274,762
1477,564,1476
343,5878,26
748,798,999
399,1051,978
1888,3719,443
628,183,112
282,241,7945
33,985,341
825,277,158
601,379,654
352,244,243
708,490,124
1027,7075,579
1282,103,351
1469,435,325
827,763,889
254,255,792
1416,5303,754
1240,1131,493
1751,4096,6014
647,1378,28
1331,3227,242
958,1952,54
368,867,146
1803,444,351
1374,176,534
631,740,384
212,494,248
1758,16835,412
1197,164,117
1427,1334,1543
1729,5245,10
782,216,182
333,416,308
68,1955,1
197,2734,86
194,4034,74
469,274,337
1643,291,87
609,2320,1133
1320,629,1028
888,1957,525
1033,38,139
753,9869,286
758,421,258
1642,250,138
389,3327,83
1292,108,83
1203,13190,15
696,9393,406
145,492,80
631,405,261
631,4541,107
875,10799,55
1339,7061,2674
408,2912,443
1578,2506,18
2,127,279
1225,1139,577
971,7795,475
379,6265,223
4,228,14
1019,431,733
1521,4272,472
677,9206,1
1477,10546,1544
258,4819,1025
163,2367,308
1095,10930,320
1882,1851,699
1249,1633,429
1776,265,2238
947,1866,2721
872,10763,835
1600,15668,72
1627,15846,101
123,3044,1205
301,855,806
862,10688,80
1479,661,969
221,657,347
1768,478,613
1218,2547,96
1561,991,654
1466,14798,5
1202,11961,328
1854,1881,280
633,437,223
675,494,2313
367,3559,81
823,2283,15
893,10925,474
696,5,307
184,3870,555
247,3783,483
342,2202,604
216,304,488
430,6841,40
153,196,803
823,902,325
993,2535,1277
1781,3950,444
539,1024,37
1412,596,104
1050,4279,928
233,4513,279
587,8372,53
683,590,10504
1672,14590,749
231,863,143
35,247,24
179,3496,460
46,1403,94
1877,8844,237
837,762,34
1505,1761,13
1212,666,639
421,901,24
1086,1052,435
297,1139,245
851,10564,160
1537,449,126
1445,251,1035
300,760,44
1208,152,370
52,1577,560
1195,631,130
930,6292,141
1703,16435,98
1125,922,230
1646,629,261
644,8916,414
578,553,201
1867,1413,89
227,2925,177
492,244,166
1372,14321,339
606,1371,45
534,411,231
714,21,71852
954,353,161
955,9993,173
1628,993,123
1288,13724,62
1692,434,275
1229,535,288
1387,1306,128
350,469,230
1777,1365,197
586,486,1188
1006,11718,176
1121,5887,6
1168,12979,377
1398,704,136
1668,16057,12
429,1081,1434
303,1252,247
422,33,185
217,237,1706
501,1836,34
968,309,78
1244,2506,109
970,5768,2282
922,1450,124
1429,2769,415
1281,3569,299
665,1557,518
417,2532,699
235,416,1043
616,375,441
1621,131,171
1613,15756,776
1408,156,990
678,9219,1231
1089,3941,876
386,411,124
1868,11137,3926
1142,1196,358
544,7959,2013
1366,237,570
1010,26,221
1829,13,200
402,1202,4424
533,3450,1005
1124,301,516
654,250,449
1574,461,2026
1305,2473,456
271,4994,22
1691,449,643
1012,1816,555
513,7613,74
280,2283,454
1698,964,405
1074,483,505
54,1620,45
114,320,304
1467,14810,84
1541,1917,43
1490,14952,79
747,9775,64
1076,7738,45
117,811,24
1112,241,3969
1090,5415,2421
1222,169,261
1045,630,405
966,629,161
1081,12351,212
8,174,1297
1598,726,48
1703,16428,152
1656,277,100
1755,922,83
1225,777,253
268,4953,202
1263,656,198
1572,461,2
328,214,709
1064,1450,493
1183,5143,255
326,5669,45
1427,993,1241
463,2012,36
171,3665,32
1120,1403,410
1695,16339,53
1095,2557,953
334,1141,1440
259,241,877
1797,17065,357
675,106,138
282,1219,335
574,8268,125
980,922,535
583,386,78
972,559,35
430,16,92
1622,14,45
1740,1423,1258
1662,16012,172
1095,2361,366
99,1202,10102
1432,1328,46
889,131,119
1389,374,15
690,219,179
1364,3006,236
1552,15412,48
1301,4598,214
1778,1710,669
1448,436,253
535,1572,218
137,3221,935
1863,17461,97
1521,249,2416
1113,12614,21
297,5344,292
1881,580,6
23,902,194
16,665,426
507,14,1249
1602,101,1329
1886,3459,1216
124,253,122
171,3655,88
570,1633,32460
1862,1298,211
549,732,765
693,293,1546
50,433,137
1156,177,123
838,244,81
1423,610,1608
953,11347,48
1196,247,729
1149,3006,69
912,11090,114
1150,5258,65
972,11465,34
1743,16705,94
1859,1472,698
647,8955,35
1098,10697,218
61,1790,245
1398,14421,124
392,6386,9
1104,12517,230
155,3231,171
1702,148,157
747,8951,535
114,1064,157
123,48,632
266,3504,55
1524,3528,537
1106,12551,32
16,659,660
1091,3170,6945
337,935,401
1138,291,76
1506,13526,48
1741,16676,841
1308,2012,50
577,237,4464
529,1056,845
1877,14,279
1613,8511,1014
1649,21,397
1292,1473,83
1451,282,207
1820,436,218
1224,3616,80
834,425,151
1632,140,342
1051,12071,119
160,2317,648
988,106,33
1359,9549,165
384,6324,41
88,2452,5
1640,15907,204
1789,549,416
89,2456,175
50,16,64
525,7772,319
394,275,133
866,1376,327
941,922,337
966,11424,67
1361,13962,866
505,1604,1469
1285,240,157
410,2840,1493
932,110,381
112,48,192
540,638,323
1619,498,174
237,805,1112
1118,12641,1038
1113,12605,26
297,425,800
1830,16,4127
652,477,360
1792,1588,34
1659,2594,4
1303,3341,413
946,45,26
1786,416,112
901,5052,91
974,11481,8
1222,3593,373
841,682,997
1560,15469,102
881,14,122
1747,8371,409
1582,9748,162
1317,238,8945
1229,13346,5075
1471,3701,141
1235,629,1925
618,8752,398
972,6,33
771,1390,87
1006,187,161
1667,16033,201
256,4793,560
1322,4647,331
1559,1049,150
1235,244,615
1344,868,71
1664,994,124
1586,21,128
995,6757,393
1645,4550,36
398,6446,392
1239,408,39
1444,2127,144
1115,551,1681
738,1376,365
101,1144,1027
1558,177,709
1489,3274,842
1463,11618,183
1712,804,277
1445,1416,374
1317,262,313
1759,4455,127
1550,11884,113
1613,12830,2250
1782,1866,1890
514,175,247
1790,304,106
1841,453,429
180,1032,21711
746,276,1021
676,21,84
650,240,921
1061,12186,455
759,3983,1651
653,238,720
342,1864,583
1244,2797,118
1348,639,34
20,807,226
605,8545,467
1797,6121,573
756,408,78
1620,178,569
1293,238,104
646,3191,153
1396,148,211
969,273,116
965,10773,913
1492,9111,103
616,4344,321
720,112,1459
668,1134,1948
186,131,676
842,120,387
1011,305,501
1440,156,864
72,2049,699
1802,2116,16027
392,6384,17
1393,171,160
1442,2400,401
1521,280,549
1664,16028,117
1178,732,140
1310,3856,278
1505,4086,22
1491,639,554
1488,14942,592
998,5057,15
986,2283,53
531,251,98
502,251,305
726,250,110
354,1308,900
385,249,20
1633,3144,206
892,8797,55
954,2721,169
1885,2788,140
114,2148,172
1813,1478,331
1173,44,317
345,5926,202
1376,1886,198
921,210,404
430,14,1379
1632,238,2292
536,1634,199
101,2609,554
55,1653,6
679,1917,1203
242,4631,187
1690,250,90
385,6329,73
149,3351,1115
274,1987,83
1664,462,234
1362,30,195
1189,807,614
512,7593,181
325,5234,642
855,10546,32
1418,38,1343
743,878,636
197,238,2041
1292,787,111
118,2978,322
329,2916,151
732,183,175
1601,3805,951
1777,994,248
165,2391,4458
467,811,1
877,4033,102
1600,749,130
642,485,743
670,3187,197
260,4847,189
424,6781,2671
698,274,1226
924,3340,10
1809,147,303
1818,4079,105
714,169,124
409,6559,9
1081,13,294
589,380,73
1364,798,533
344,5913,311
1756,374,739
1389,2241,22
353,1217,23
1092,802,2858
37,1269,297
136,3187,252
1232,3347,848
904,273,57
1719,131,83
743,112,863
1638,664,504
1068,206,78
613,8654,259
993,1694,377
1027,2231,716
758,9883,293
234,3264,62
1818,16,68
931,565,1392
869,3507,47
149,1180,718
1857,7616,176
1518,156,327
508,1699,254
583,8354,78
1710,3139,324
169,321,460
198,494,131
767,327,163
485,269,68
176,293,55
694,916,325
787,498,68
857,641,523
756,38,181
1026,987,55
1695,16338,64
207,2143,2532
1832,176,1246
864,880,2253
1706,16452,104
1095,12429,382
1748,3986,778
736,3496,129
1824,3891,5
176,179,31
1262,560,146
1853,16023,8
1609,13,953
776,110,218
836,9975,227
611,265,538
832,880,4526
1164,802,12
1236,304,80
273,5014,218
1318,5311,30
898,182,1168
1199,132,265
1630,159,529
744,9732,3
1245,1199,17
884,10887,188
67,1926,398
804,3783,32
1681,3353,337
1820,639,573
1104,935,126
860,178,773
1230,2307,970
260,4838,633
374,802,238
1049,174,22
1637,666,155
1479,14878,396
1685,1677,224
195,302,128
442,6988,186
440,909,151
1440,10478,409
320,666,74
1537,1202,83
1602,327,337
507,164,602
1202,2768,250
304,1404,146
323,2543,36
1866,486,58
135,3182,43
1824,9692,4
1230,139,392
193,487,1508
1403,925,129
1021,218,15
1531,3509,15
1841,2283,299
626,255,158
1758,3507,312
946,11299,30
1551,15370,498
898,38,181
998,11670,2
923,391,128
1829,11158,128
54,1638,188
1699,16363,174
1347,1349,216
1413,579,400
1080,6213,250
336,3545,88
1355,14158,1253
167,1061,453
725,247,94
809,416,1215
722,4960,124
1132,8547,385
1559,811,209
987,448,946
523,462,1352
922,3468,53
368,798,142
440,6969,178
19,791,543
43,244,3269
672,901,28
250,993,354
1765,642,201
1578,2963,152
237,4573,478
248,1096,617
27,38,648
931,571,667
1016,1831,12719
1016,1051,6866
513,2835,82
235,639,1096
172,3688,341
1433,166,920
1065,12238,10
1256,13539,185
1269,451,392
1686,182,792
1831,368,5694
599,8493,52
1035,139,219
1638,176,1024
1060,5842,2525
1766,240,1627
772,1756,2048
1113,12603,28
1597,4,1
219,251,67
